  Base de dados BPS,,,,,,,,,,,,,,,,,,,,,
Dados do Item,,,,Dados da Compra,,,,,Dados do Fabricante Fornecedor,,,,Dados da Instituição,,,,Valores,,,,
Código BR,Descrição CATMAT, Unidade de Fornecimento ,Genérico,Registro Anvisa, Data Compra ,Modalidade da Compra, Data Inserção,Tipo Compra,Fabricante,CNPJ Fabricante,Fornecedor,CNPJ Fornecedor,Nome Instituição,CNPJ Instituição,Município Instituição,UF,Qtd Itens Comprados,Preço Unitário,CMED - Preço Regulado,Competência CMED, Média Ponderada 
BR0267566,"CARVEDILOL, DOSAGEM:3,125 MG",COMPRIMIDO - GENÉRICO,Sim,1267502420021,23/10/2020,Dispensa de Licitação,03/12/2020,J,NOVA QUIMICA FARMACEUTICA LTDA ,72.593.791/0001-11,INOVA COMERCIAL HOSPITALAR LTDA. - EPP ,18.872.656/0001-60,MUNICIPIO DE BROTAS,46.362.927/0001-72,BROTAS,SP,"300,0000","0,1500","1,6707",02/2022,"0,2087"
BR0267564,"CARVEDILOL, DOSAGEM:12,5 MG",COMPRIMIDO,Não, Não Informado,23/06/2021,Pregão,02/09/2021,A,CIMED INDÚSTRIA DE MEDICAMENTOS LTDA.,02.814.497/0002-98,INOVAMED COMERCIO DE MEDICAMENTOS LTDA - EPP ,12.889.035/0001-02,MUNICIPIO DE MAUA,46.522.959/0001-98,MAUA,SP,"1125000,0000","0,1500","0,0000",N/A,"0,1095"
BR0267567,"CARVEDILOL, DOSAGEM:25 MG",COMPRIMIDO,Não, Não Informado,06/03/2021,Pregão,06/05/2021,A,EMS S/A,57.507.378/0006-08,WERBRAN DISTRIBUIDORA DE MEDICAMENTOS LTDA,04.372.020/0001-44,FUNDO MUNICIPAL SAUDE,11.265.919/0001-23,DIONISIO CERQUEIRA,SC,"30000,0000","0,1500","0,0000",N/A,"0,1600"
BR0267564,"CARVEDILOL, DOSAGEM:12,5 MG",COMPRIMIDO,Não, Não Informado,18/09/2020,Pregão,30/10/2020,J,EMS S/A,57.507.378/0006-08,R.A.P.-APARECIDA - COMERCIO DE MEDICAMENTOS LTDA ME   ,06.968.107/0001-04,MUNICIPIO DE ARAMINA,45.323.474/0001-02,ARAMINA,SP,"750,0000","0,1500","0,0000",N/A,"0,1477"
BR0267565,"CARVEDILOL, DOSAGEM:6,25 MG",COMPRIMIDO - GENÉRICO,Sim,1267502420064,06/04/2021,Pregão,11/06/2021,A,NOVA QUIMICA FARMACEUTICA LTDA ,72.593.791/0001-11,DISMENE DISTRIBUIDORA DE MEDICAMENTOS DO NORDESTE LTDA - ME ,16.682.179/0001-44,FUNDO MUNICIPAL DE SAUDE DO MUNICIPIO DE PILAR,11.171.199/0001-37,PILAR,PB,"23400,0000","0,1500","2,3913",02/2022,"0,0942"
BR0267567,"CARVEDILOL, DOSAGEM:25 MG",COMPRIMIDO,Não, Não Informado,09/09/2021,Pregão,02/12/2021,A,BRAINFARMA INDUSTRIA QUIMICA E FARMACEUTICA S.A. ,05.161.069/0001-10,ATACAMED COMERCIO DE PRODUTOS FARMACEUTICOS E HOSPITALARES LTDA,09.260.831/0001-77,FUNDO MUNICIPAL DE SAUDE,11.164.805/0001-97,JURIPIRANGA,PB,"2000,0000","0,1500","0,0000",N/A,"0,1600"
BR0267566,"CARVEDILOL, DOSAGEM:3,125 MG",COMPRIMIDO - GENÉRICO,Sim,1267502420021,02/09/2020,Pregão,02/12/2020,A,NOVA QUIMICA FARMACEUTICA LTDA ,72.593.791/0001-11,A. D. DAMINELLI - ME,10.749.758/0001-80,FUNDO MUNICIPAL DE SAUDE,10.411.736/0001-06,BRASILANDIA,MS,"2000,0000","0,1500","2,1033",02/2022,"0,0884"
BR0274497,"CLORTALIDONA, DOSAGEM:25 MG",COMPRIMIDO,Não, Não Informado,18/03/2021,Pregão,20/03/2021,A,EMS S/A,57.507.378/0006-08,GRAMS & GRAMS LTDA. - ME ,10.448.145/0001-03,MUNICIPIO DE MATELANDIA,76.206.465/0001-65,MATELANDIA,PR,"50000,0000","0,1500","0,0000",N/A,"0,1575"
BR0274497,"CLORTALIDONA, DOSAGEM:25 MG",COMPRIMIDO,Não,1039200470044,05/08/2021,Pregão,05/10/2021,A,VITAMEDIC INDUSTRIA FARMACEUTICA LTDA ,30.222.814/0001-31,COMERCIAL MARK ATACADISTA LTDA - ME,09.315.996/0001-07,MUNICIPIO DE PIACATU,44.431.245/0001-49,PIACATU,SP,"4000,0000","0,1500","0,3543",02/2022,"0,1575"
BR0267566,"CARVEDILOL, DOSAGEM:3,125 MG",COMPRIMIDO - GENÉRICO,Sim,1267502420013,18/11/2020,Pregão,13/10/2021,A,NOVA QUIMICA FARMACEUTICA LTDA ,72.593.791/0001-11,PRO-REMEDIOS DISTRIBUIDORA DE PRODUTOS FARMACEUTICOS E COSMETICOS EIRELI - ME ,05.159.591/0001-68,FUNDO MUNICIPAL DE SAUDE DE CALDAZINHA,12.225.915/0001-84,CALDAZINHA,GO,"3000,0000","0,1500","2,1033",02/2022,"0,0884"
BR0267567,"CARVEDILOL, DOSAGEM:25 MG",COMPRIMIDO - GENÉRICO,Sim,1023510730250,10/11/2021,Pregão,14/12/2021,A,EMS S/A,57.507.378/0003-65,PARTNER FARMA DISTRIBUIDORA DE MEDICAMENTOS - EIRELI ,28.123.417/0001-60,MUNICIPIO DE NOVA EUROPA,71.989.982/0001-34,NOVA EUROPA,SP,"18000,0000","0,1510","2,9850",02/2022,"0,1600"
BR0274808,"CLORTALIDONA, DOSAGEM:12,5 MG",COMPRIMIDO,Não, Não Informado,06/07/2021,Pregão,03/09/2021,A,EMS S/A,57.507.378/0006-08,ACACIA COMERCIO DE MEDICAMENTOS LTDA ,03.945.035/0001-91,MUNICIPIO DE SAO SEBASTIAO DO OESTE,18.308.734/0001-06,SAO SEBASTIAO DO OESTE,MG,"4000,0000","0,1510","0,0000",N/A,"0,1202"
BR0267567,"CARVEDILOL, DOSAGEM:25 MG",COMPRIMIDO,Não, Não Informado,25/09/2020,Pregão,17/12/2020,A,EMS S/A,57.507.378/0006-08,ILG COMERCIAL LTDA - ME ,20.657.155/0001-02,FUNDO MUNICIPAL DE SAUDE,09.182.117/0001-08,PRANCHITA,PR,"3000,0000","0,1520","0,0000",N/A,"0,1600"
BR0267567,"CARVEDILOL, DOSAGEM:25 MG",COMPRIMIDO,Não, Não Informado,13/10/2020,Pregão,21/12/2020,A,EMS S/A,57.507.378/0006-08,ILG COMERCIAL LTDA - ME ,20.657.155/0001-02,MUNICIPIO DE ANTONIO OLINTO,76.020.460/0001-43,ANTONIO OLINTO,PR,"20000,0000","0,1520","0,0000",N/A,"0,1600"
BR0267567,"CARVEDILOL, DOSAGEM:25 MG",COMPRIMIDO - GENÉRICO,Sim,1023510730269,16/09/2020,Pregão,21/09/2020,A,EMS S/A,57.507.378/0003-65,J R G DISTRIBUIDORA DE MEDICAMENTOS HOSPITALARES LTDA EPP ,04.380.569/0001-80,FUNDO MUNICIPAL DE SAUDE DE SERRA,14.814.026/0001-88,SERRA,ES,"650000,0000","0,1520","2,9492",02/2022,"0,1600"
BR0267567,"CARVEDILOL, DOSAGEM:25 MG",COMPRIMIDO,Não, Não Informado,07/09/2020,Pregão,08/10/2020,A,EMS S/A,57.507.378/0006-08,ILG COMERCIAL LTDA - ME ,20.657.155/0001-02,MUNICIPIO DE PAULA FREITAS,75.687.954/0001-13,PAULA FREITAS,PR,"25000,0000","0,1520","0,0000",N/A,"0,1600"
BR0267567,"CARVEDILOL, DOSAGEM:25 MG",COMPRIMIDO,Não,1267503280177,08/04/2021,Pregão,01/07/2021,A,NOVA QUIMICA FARMACEUTICA LTDA ,72.593.791/0001-11,GOLDENPLUS - COMERCIO DE MEDICAMENTOS E PRODUTOS HOSPITALARES LTDA - EPP ,17.472.278/0001-64,FUNDO MUNICIPAL DE SAUDE DE GUAIRA,95.725.438/0001-43,GUAIRA,PR,"18000,0000","0,1528","2,9847",02/2022,"0,1600"
BR0267567,"CARVEDILOL, DOSAGEM:25 MG",COMPRIMIDO - GENÉRICO,Sim,1267503280177,20/08/2021,Pregão,03/12/2021,A,NOVA QUIMICA FARMACEUTICA LTDA ,72.593.791/0001-11,CENTERMEDI-COMERCIO DE PRODUTOS HOSPITALARES LTDA,03.652.030/0003-32,FUNDO MUNICIPAL DE SAUDE,09.157.931/0001-72,CAPANEMA,PR,"15000,0000","0,1540","2,9847",02/2022,"0,1600"
BR0267565,"CARVEDILOL, DOSAGEM:6,25 MG",COMPRIMIDO - GENÉRICO,Sim,1267502420064,18/11/2020,Pregão,13/10/2021,A,NOVA QUIMICA FARMACEUTICA LTDA ,72.593.791/0001-11,CENTERMEDICA PRODUTOS HOSPITALARES LTDA - ME ,05.443.348/0001-77,FUNDO MUNICIPAL DE SAUDE DE CALDAZINHA,12.225.915/0001-84,CALDAZINHA,GO,"6000,0000","0,1540","2,3620",02/2022,"0,0942"
BR0267567,"CARVEDILOL, DOSAGEM:25 MG",COMPRIMIDO - GENÉRICO,Sim,1023510730250,20/08/2021,Pregão,03/12/2021,A,EMS S/A,57.507.378/0003-65,CENTERMEDI-COMERCIO DE PRODUTOS HOSPITALARES LTDA,03.652.030/0003-32,FUNDO MUNICIPAL DE SAUDE,09.157.931/0001-72,CAPANEMA,PR,"15000,0000","0,1540","2,9850",02/2022,"0,1600"
BR0267567,"CARVEDILOL, DOSAGEM:25 MG",COMPRIMIDO,Não, Não Informado,12/11/2020,Pregão,27/11/2020,A,EMS S/A,57.507.378/0006-08,ILG COMERCIAL LTDA - ME ,20.657.155/0001-02,MUNICIPIO DE MARIPA,95.583.571/0001-02,MARIPA,PR,"15000,0000","0,1550","0,0000",N/A,"0,1600"
BR0267567,"CARVEDILOL, DOSAGEM:25 MG",COMPRIMIDO - GENÉRICO,Sim,1267502420171,23/07/2021,Pregão,09/12/2021,A,NOVA QUIMICA FARMACEUTICA LTDA ,72.593.791/0001-11,CENTERMEDI - COMERCIO DE PRODUTOS HOSPITARES LTDA. ,03.652.030/0001-70,MUNICIPIO DE ITAPETININGA,46.634.291/0001-70,ITAPETININGA,SP,"245000,0000","0,1550","2,9850",02/2022,"0,1600"
BR0267564,"CARVEDILOL, DOSAGEM:12,5 MG",COMPRIMIDO - GENÉRICO,Sim,1023510730188,13/10/2020,Pregão,29/10/2020,A,EMS S/A,57.507.378/0003-65,INDMED HOSPITALAR EIRELI,24.614.797/0001-85,MUNICIPIO DE JABOTICABAL,50.387.844/0001-05,JABOTICABAL,SP,"200000,0000","0,1570","2,6627",02/2022,"0,1095"
BR0267567,"CARVEDILOL, DOSAGEM:25 MG",COMPRIMIDO - GENÉRICO,Sim,1267502420171,08/09/2021,Pregão,27/10/2021,A,NOVA QUIMICA FARMACEUTICA LTDA ,72.593.791/0001-11,CENTERMEDI-COMERCIO DE PRODUTOS HOSPITALARES LTDA,03.652.030/0003-32,FUNDO MUNICIPAL DE SAUDE,09.307.789/0001-00,RANCHO ALEGRE D'OESTE,PR,"900,0000","0,1580","2,9850",02/2022,"0,1600"
BR0267567,"CARVEDILOL, DOSAGEM:25 MG",COMPRIMIDO,Não,1052500100126,09/06/2021,Pregão,13/07/2021,A,TORRENT DO BRASIL LTDA,33.078.528/0001-32,ATONS DO BRASIL DISTRIBUIDORA DE PRODUTOS HOSPITALARES LTDA,09.192.829/0001-08,CONSORCIO INTERMUNIC DE SAUDE DO MEDIO VALE DO ITAJAI,03.269.695/0001-08,BLUMENAU,SC,"278500,0000","0,1580","2,1310",02/2022,"0,1600"
BR0267567,"CARVEDILOL, DOSAGEM:25 MG",COMPRIMIDO - GENÉRICO,Sim,1023510730250,22/11/2021,Pregão,10/12/2021,A,EMS S/A,57.507.378/0003-65,NSA DISTRIBUIDORA DE MEDICAMENTOS EIRELI,34.729.047/0001-02,FUNDO MUNICIPAL DE SAUDE DE SERRA,14.814.026/0001-88,SERRA,ES,"700000,0000","0,1589","2,9490",02/2022,"0,1600"
BR0267567,"CARVEDILOL, DOSAGEM:25 MG",COMPRIMIDO - GENÉRICO,Sim,1023510730250,22/11/2021,Pregão,06/12/2021,A,EMS S/A,57.507.378/0003-65,NSA DISTRIBUIDORA DE MEDICAMENTOS EIRELI,34.729.047/0001-02,FUNDO MUNICIPAL DE SAUDE DE SERRA,14.814.026/0001-88,SERRA,ES,"700000,0000","0,1589","2,9490",02/2022,"0,1600"
BR0267567,"CARVEDILOL, DOSAGEM:25 MG",COMPRIMIDO,Não,1023510680172,21/09/2020,Pregão,06/11/2020,A,EMS S/A,57.507.378/0003-65,ILG COMERCIAL LTDA - ME ,20.657.155/0001-02,FUNDACAO MUNICIPAL DE SAUDE DE BITURUNA,04.326.257/0001-99,BITURUNA,PR,"18000,0000","0,1595","0,0000",N/A,"0,1600"
BR0267567,"CARVEDILOL, DOSAGEM:25 MG",COMPRIMIDO - GENÉRICO,Sim,1023510730250,12/03/2021,Pregão,31/05/2021,A,EMS S/A,57.507.378/0003-65,ATONS DO BRASIL DISTRIBUIDORA DE PRODUTOS HOSPITALARES LTDA,09.192.829/0001-08,CONSORCIO INTERGESTORES PARANA SAUDE,03.273.207/0001-28,CURITIBA,PR,"13000000,0000","0,1599","2,9850",02/2022,"0,1600"
BR0267564,"CARVEDILOL, DOSAGEM:12,5 MG",COMPRIMIDO,Não, Não Informado,26/01/2021,Pregão,23/06/2021,A,EMS S/A,57.507.378/0001-01,LIGIA MARIA CARNEIRO ,29.228.930/0001-89,FUNDO MUNICIPAL DE SAUDE,19.275.776/0001-42,COLORADO DO OESTE,RO,"5000,0000","0,1600","0,0000",N/A,"0,1095"
BR0267565,"CARVEDILOL, DOSAGEM:6,25 MG",COMPRIMIDO,Não,1057307570079,08/06/2021,Pregão,16/07/2021,A,ACHE LABORATORIOS FARMACEUTICOS SA,60.659.463/0029-92,"LUCIMED DISTRIBUIDORA DE MEDICAMENTOS, CORRELATOS E PRODUTOS MÉDICOS E HOSPITALARES LTDA",04.071.245/0001-60,FUNDO MUNICIPAL DE SAUDE DE FLORIANOPOLIS,08.935.681/0001-91,FLORIANOPOLIS,SC,"375000,0000","0,1600","0,9273",02/2022,"0,0942"
BR0267564,"CARVEDILOL, DOSAGEM:12,5 MG",COMPRIMIDO - GENÉRICO,Sim,1677304790119,03/03/2021,Pregão,05/04/2021,A,LEGRAND PHARMA INDUSTRIA FARMACEUTICA LTDA ,05.044.984/0001-26,RAMOS & PESSOA LTDA,33.221.055/0001-80,MUNICIPIO DE JARU,04.279.238/0001-59,JARU,RO,"9500,0000","0,1600","2,6453",02/2022,"0,1095"
BR0267567,"CARVEDILOL, DOSAGEM:25 MG",COMPRIMIDO,Não, Não Informado,19/11/2020,Pregão,25/06/2021,A,EMS S/A,57.507.378/0006-08,A. G. KIENEN E CIA LTDA,82.225.947/0001-65,FUNDO MUNICIPAL DE SAUDE DE CRUZEIRO DO OESTE,08.888.967/0001-63,CRUZEIRO DO OESTE,PR,"1500,0000","0,1600","0,0000",N/A,"0,1600"
BR0267567,"CARVEDILOL, DOSAGEM:25 MG",COMPRIMIDO - GENÉRICO,Sim,1023510730250,05/07/2021,Pregão,28/01/2022,A,EMS S/A,57.507.378/0003-65,ULTRAMEGA DISTRIBUIDORA HOSPITALAR LTDA - EPP,21.596.736/0001-44,FUNDO MUNICIPAL DE SAUDE DO CABO DE SANTO AGOSTINHO,11.168.783/0001-33,CABO DE SANTO AGOSTINHO,PE,"20000,0000","0,1600","2,9850",02/2022,"0,1600"
BR0267567,"CARVEDILOL, DOSAGEM:25 MG",COMPRIMIDO,Não, Não Informado,26/11/2020,Pregão,26/01/2021,A,EMS S/A,57.507.378/0006-08,ILG COMERCIAL LTDA - ME ,20.657.155/0001-02,MUNICIPIO DE PALMEIRA,76.179.829/0001-65,PALMEIRA,PR,"45000,0000","0,1600","0,0000",N/A,"0,1600"
BR0267565,"CARVEDILOL, DOSAGEM:6,25 MG",COMPRIMIDO - GENÉRICO,Sim,1058308410073,06/04/2021,Pregão,15/12/2021,A,GERMED FARMACÊUTICA LTDA,45.992.062/0001-65,ENDOMED COM E REP DE MEDICAMENTOS LTDA ,70.104.344/0001-26,FUNDO MUNICIPAL DE SAUDE,12.431.437/0001-69,CASSERENGUE,PB,"4000,0000","0,1600","2,3910",02/2022,"0,0942"
BR0267565,"CARVEDILOL, DOSAGEM:6,25 MG",COMPRIMIDO - GENÉRICO,Sim,1677304790062,05/08/2021,Pregão,13/01/2022,A,LEGRAND PHARMA INDUSTRIA FARMACEUTICA LTDA ,05.044.984/0001-26,MARCELA CAROLINE BASTOS SALDANHA EIRELI,30.034.749/0001-10,FUNDO MUNICIPAL DE SAUDE,08.194.799/0001-06,MACHADOS,PE,"8400,0000","0,1600","2,3913",02/2022,"0,0942"
BR0267566,"CARVEDILOL, DOSAGEM:3,125 MG",COMPRIMIDO - GENÉRICO,Sim,1267502420013,06/04/2021,Pregão,11/06/2021,A,NOVA QUIMICA FARMACEUTICA LTDA ,72.593.791/0001-11,DISMENE DISTRIBUIDORA DE MEDICAMENTOS DO NORDESTE LTDA - ME ,16.682.179/0001-44,FUNDO MUNICIPAL DE SAUDE DO MUNICIPIO DE PILAR,11.171.199/0001-37,PILAR,PB,"23400,0000","0,1600","2,1293",02/2022,"0,0884"
BR0267567,"CARVEDILOL, DOSAGEM:25 MG",COMPRIMIDO - GENÉRICO,Sim,1267502420171,05/07/2021,Pregão,14/09/2021,A,NOVA QUIMICA FARMACEUTICA LTDA ,72.593.791/0001-11,GOLDENPLUS - COMERCIO DE MEDICAMENTOS E PRODUTOS HOSPITALARES LTDA - EPP ,17.472.278/0001-64,CONSORCIO INTERMUNICIPAL DE SAUDE DO VALE DO RIO TAQUARI - CONSISA -VRT,07.242.772/0001-89,LAJEADO,RS,"395000,0000","0,1600","2,9850",02/2022,"0,1600"
BR0267567,"CARVEDILOL, DOSAGEM:25 MG",COMPRIMIDO,Não,1356906840171,10/11/2020,Pregão,19/05/2021,A,EMS SIGMA PHARMA LTDA ,00.923.140/0001-31,ILG COMERCIAL LTDA - ME ,20.657.155/0001-02,FUNDO MUNICIPAL DE SAUDE,09.241.895/0001-20,MANDAGUARI,PR,"15000,0000","0,1600","1,5777",02/2022,"0,1600"
BR0267567,"CARVEDILOL, DOSAGEM:25 MG",COMPRIMIDO - GENÉRICO,Sim,1023510730250,02/12/2020,Pregão,25/06/2021,A,EMS S/A,57.507.378/0003-65,A. G. KIENEN E CIA LTDA,82.225.947/0001-65,FUNDO MUNICIPAL DE SAUDE DE JARAGUA DO SUL,14.007.211/0001-60,JARAGUA DO SUL,SC,"150000,0000","0,1600","2,9490",02/2022,"0,1600"
BR0267567,"CARVEDILOL, DOSAGEM:25 MG",COMPRIMIDO - GENÉRICO,Sim,1267502420171,13/07/2021,Pregão,22/12/2021,A,NOVA QUIMICA FARMACEUTICA LTDA ,72.593.791/0001-11,CENTERMEDI - COMERCIO DE PRODUTOS HOSPITARES LTDA. ,03.652.030/0001-70,MUNICIPIO DE PORTO FERREIRA,45.339.363/0001-94,PORTO FERREIRA,SP,"60000,0000","0,1600","2,9850",02/2022,"0,1600"
BR0267567,"CARVEDILOL, DOSAGEM:25 MG",COMPRIMIDO,Não, Não Informado,21/12/2021,Pregão,08/02/2022,A,EMS S/A,57.507.378/0006-08,GRAMS & GRAMS LTDA. - ME ,10.448.145/0001-03,MUNICIPIO DE QUATRO PONTES,95.719.381/0001-70,QUATRO PONTES,PR,"15000,0000","0,1600","0,0000",N/A,"0,1600"
BR0267567,"CARVEDILOL, DOSAGEM:25 MG",COMPRIMIDO,Não,1052500100126,28/04/2021,Pregão,09/05/2021,A,TORRENT DO BRASIL LTDA,33.078.528/0001-32,ATONS DO BRASIL DISTRIBUIDORA DE PRODUTOS HOSPITALARES LTDA,09.192.829/0001-08,MUNICIPIO DE CORNELIO PROCOPIO,76.331.941/0001-70,CORNELIO PROCOPIO,PR,"100000,0000","0,1600","2,1570",02/2022,"0,1600"
BR0267564,"CARVEDILOL, DOSAGEM:12,5 MG",COMPRIMIDO - GENÉRICO,Sim,1057305940081,27/10/2020,Pregão,08/02/2021,A,ACHE LABORATORIOS FARMACEUTICOS SA,60.659.463/0029-92,R.A.P.-APARECIDA - COMERCIO DE MEDICAMENTOS LTDA ME   ,06.968.107/0001-04,MUNICIPIO DE SANTA GERTRUDES,45.732.377/0001-73,SANTA GERTRUDES,SP,"3000,0000","0,1600","1,9800",02/2022,"0,1095"
BR0267567,"CARVEDILOL, DOSAGEM:25 MG",COMPRIMIDO,Não, Não Informado,23/10/2020,Pregão,26/02/2021,A,EMS S/A,57.507.378/0006-08,ILG COMERCIAL LTDA - ME ,20.657.155/0001-02,FUNDO MUNICIPAL DE SAUDE DO MUNICIPIO DE GOIOERE,09.298.629/0001-34,GOIOERE,PR,"10000,0000","0,1623","0,0000",N/A,"0,1600"
BR0267567,"CARVEDILOL, DOSAGEM:25 MG",COMPRIMIDO - GENÉRICO,Sim,1023510730250,02/12/2020,Pregão,10/02/2021,A,EMS S/A,57.507.378/0003-65,A. G. KIENEN E CIA LTDA,82.225.947/0001-65,CONSORCIO INTERMUNIC DE SAUDE DO MEDIO VALE DO ITAJAI,03.269.695/0001-08,BLUMENAU,SC,"325500,0000","0,1623","2,9490",02/2022,"0,1600"
BR0267567,"CARVEDILOL, DOSAGEM:25 MG",COMPRIMIDO,Não, Não Informado,06/11/2020,Pregão,16/12/2020,A,EMS S/A,57.507.378/0006-08,MEDIGRAM DISTRIBUIDORA DE MEDICAMENTOS LTDA - ME ,04.470.877/0001-05,MUNICIPIO DE NOSSA SENHORA DAS GRACAS,76.970.300/0001-65,NOSSA SENHORA DAS GRACAS,PR,"10000,0000","0,1629","0,0000",N/A,"0,1600"
BR0267567,"CARVEDILOL, DOSAGEM:25 MG",COMPRIMIDO - GENÉRICO,Sim,1023510730250,23/10/2020,Pregão,25/01/2021,A,EMS S/A,57.507.378/0003-65,ILG COMERCIAL LTDA - ME ,20.657.155/0001-02,FUNDO MUNICIPAL DE SAUDE DE CASCAVEL,09.051.532/0001-22,CASCAVEL,PR,"630000,0000","0,1640","2,9850",02/2022,"0,1600"
BR0267567,"CARVEDILOL, DOSAGEM:25 MG",COMPRIMIDO - GENÉRICO,Sim,1023510730250,04/10/2021,Pregão,13/10/2021,A,EMS S/A,57.507.378/0003-65,PARTNER FARMA DISTRIBUIDORA DE MEDICAMENTOS - EIRELI ,28.123.417/0001-60,MUNICIPIO DE TAMBAU,46.373.445/0001-18,TAMBAU,SP,"40000,0000","0,1640","2,9850",02/2022,"0,1600"
BR0267567,"CARVEDILOL, DOSAGEM:25 MG",COMPRIMIDO - GENÉRICO,Sim,1267502420171,27/01/2021,Pregão,02/07/2021,J,NOVA QUIMICA FARMACEUTICA LTDA ,72.593.791/0001-11,WERBRAN DISTRIBUIDORA DE MEDICAMENTOS LTDA,04.372.020/0001-44,FUNDO MUNICIPAL DE SAUDE,11.291.694/0001-80,APARECIDA DO TABOADO,MS,"30000,0000","0,1650","2,3140",02/2022,"0,1923"
BR0267567,"CARVEDILOL, DOSAGEM:25 MG",COMPRIMIDO - GENÉRICO,Sim,1023510730250,08/09/2020,Pregão,23/10/2020,A,EMS S/A,57.507.378/0003-65,ILG COMERCIAL LTDA - ME ,20.657.155/0001-02,FUNDO MUNICIPAL DE SAUDE DE SAO JOAO DO TRIUNFO,09.285.785/0001-60,SAO JOAO DO TRIUNFO,PR,"15000,0000","0,1680","2,9850",02/2022,"0,1600"
BR0274497,"CLORTALIDONA, DOSAGEM:25 MG",COMPRIMIDO,Não, Não Informado,14/07/2021,Pregão,27/07/2021,A,EMS S/A,57.507.378/0006-08,A. G. KIENEN E CIA LTDA,82.225.947/0001-65,CONSORCIO INTERMUNICIPAL DO OESTE PAULISTA,18.960.233/0001-00,PRESIDENTE PRUDENTE,SP,"109500,0000","0,1680","0,0000",N/A,"0,1575"
BR0267567,"CARVEDILOL, DOSAGEM:25 MG",COMPRIMIDO,Não, Não Informado,02/06/2021,Pregão,21/07/2021,A,EMS S/A,57.507.378/0006-08,PARTNER FARMA DISTRIBUIDORA DE MEDICAMENTOS - EIRELI ,28.123.417/0001-60,CONSORCIO INTERMUNICIPAL DO OESTE PAULISTA,18.960.233/0001-00,PRESIDENTE PRUDENTE,SP,"293550,0000","0,1680","0,0000",N/A,"0,1600"
BR0267567,"CARVEDILOL, DOSAGEM:25 MG",COMPRIMIDO,Não, Não Informado,13/01/2021,Pregão,27/07/2021,A,EMS S/A,57.507.378/0006-08,PARTNER FARMA DISTRIBUIDORA DE MEDICAMENTOS - EIRELI ,28.123.417/0001-60,MUNICIPIO DE REGISTRO,45.685.872/0001-79,REGISTRO,SP,"60000,0000","0,1680","0,0000",N/A,"0,1600"
BR0272045,"CLOPIDOGREL, DOSAGEM:75 MG",COMPRIMIDO - GENÉRICO,Sim,1677305340028,23/06/2021,Pregão,25/01/2022,A,LEGRAND PHARMA INDUSTRIA FARMACEUTICA LTDA ,05.044.984/0001-26,CASAGRANDE & MIAN LTDA,09.236.133/0001-36,MUNICIPIO DE SAO MANOEL DO PARANA,80.909.617/0001-63,SAO MANOEL DO PARANA,PR,"500,0000","0,1700","6,4843",02/2022,"0,2890"
BR0267564,"CARVEDILOL, DOSAGEM:12,5 MG",COMPRIMIDO,Não,1097401460132,02/09/2020,Pregão,02/12/2020,A,BIOLAB SANUS FARMACÊUTICA LTDA,49.475.833/0001-06,DIMASTER - COMERCIO DE PRODUTOS HOSPITALARES LTDA,02.520.829/0001-40,FUNDO MUNICIPAL DE SAUDE,10.411.736/0001-06,BRASILANDIA,MS,"17000,0000","0,1700","1,3605",02/2022,"0,1095"
BR0267564,"CARVEDILOL, DOSAGEM:12,5 MG",COMPRIMIDO - GENÉRICO,Sim,1267502420129,18/11/2020,Pregão,13/10/2021,A,NOVA QUIMICA FARMACEUTICA LTDA ,72.593.791/0001-11,CENTERMEDICA PRODUTOS HOSPITALARES LTDA - ME ,05.443.348/0001-77,FUNDO MUNICIPAL DE SAUDE DE CALDAZINHA,12.225.915/0001-84,CALDAZINHA,GO,"10000,0000","0,1700","2,6307",02/2022,"0,1095"
BR0267566,"CARVEDILOL, DOSAGEM:3,125 MG",COMPRIMIDO,Não, Não Informado,14/06/2021,Pregão,22/09/2021,A,EMS S/A,57.507.378/0006-08,PRO-SAUDE - COMERCIO DE PRODUTOS HOSPITALARES LTDA - ME ,07.344.756/0001-05,AUTARQUIA MUNICIPAL DE SAUDE DE PAICANDU,30.372.673/0001-33,PAICANDU,PR,"300,0000","0,1700","0,0000",N/A,"0,0884"
BR0267567,"CARVEDILOL, DOSAGEM:25 MG",COMPRIMIDO,Não, Não Informado,31/08/2020,Pregão,23/09/2020,A,EMS S/A,57.507.378/0006-08,CIRURGICA NOSSA SENHORA - EIRELI,24.586.988/0001-80,MUNICIPIO DE LUPIONOPOLIS,75.845.511/0001-03,LUPIONOPOLIS,PR,"20000,0000","0,1700","0,0000",N/A,"0,1600"
BR0267567,"CARVEDILOL, DOSAGEM:25 MG",COMPRIMIDO,Não, Não Informado,23/11/2020,Pregão,24/11/2020,A,EMS S/A,57.507.378/0006-08,CIRURGICA NOSSA SENHORA - EIRELI,24.586.988/0001-80,FUNDO MUNICIPAL DE SAUDE,08.542.693/0001-56,LOBATO,PR,"2000,0000","0,1700","0,0000",N/A,"0,1600"
