  Base de dados BPS,,,,,,,,,,,,,,,,,,,,,
Dados do Item,,,,Dados da Compra,,,,,Dados do Fabricante Fornecedor,,,,Dados da Instituição,,,,Valores,,,,
Código BR,Descrição CATMAT, Unidade de Fornecimento ,Genérico,Registro Anvisa, Data Compra ,Modalidade da Compra, Data Inserção,Tipo Compra,Fabricante,CNPJ Fabricante,Fornecedor,CNPJ Fornecedor,Nome Instituição,CNPJ Instituição,Município Instituição,UF,Qtd Itens Comprados,Preço Unitário,CMED - Preço Regulado,Competência CMED, Média Ponderada 
BR0296486,"METFORMINA CLORIDRATO, CONCENTRAÇÃO:1 G",COMPRIMIDO,Não,1008901930051,22/04/2021,Dispensa de Licitação,16/08/2021,A,MERCK S/A ,33.069.212/0001-84,DROGAL FARMACEUTICA LTDA ,54.375.647/0180-93,MUNICIPIO DE SANTA RITA DO PASSA QUATRO,45.749.819/0001-94,SANTA RITA DO PASSA QUATRO,SP,"120,0000","1,0993","1,1133",02/2022,"0,6815"
BR0395844,"METFORMINA CLORIDRATO, COMPOSIÇÃO:ASSOCIADA À GLIMEPIRIDA, CONCENTRAÇÃO:1000 MG + 2 MG",COMPRIMIDO,Não, Não Informado,23/12/2020,Pregão,18/05/2021,A,DIMEVA DISTRIBUIDORA E IMPORTADORA LTDA - EPP ,76.386.283/0001-13,DIMEVA DISTRIBUIDORA E IMPORTADORA LTDA - EPP ,76.386.283/0001-13,MUNICIPIO DE IMBE,90.256.652/0001-84,IMBE,RS,"5000,0000","1,1200","0,0000",N/A,"1,1509"
BR0278649,"METFORMINA CLORIDRATO, APRESENTAÇÃO:ASSOCIADA COM GLIBENCLAMIDA, DOSAGEM:500 MG + 5 MG",COMPRIMIDO,Não,1008902700112,03/11/2021,Dispensa de Licitação,13/12/2021,J,MERCK S/A ,33.069.212/0001-84,J H NOGAROTO & CIA LTDA,43.741.123/0003-58,MUNICIPIO DE GUARARAPES,48.468.284/0001-71,GUARARAPES,SP,"90,0000","1,1500","0,8720",02/2022,"1,1511"
BR0278649,"METFORMINA CLORIDRATO, APRESENTAÇÃO:ASSOCIADA COM GLIBENCLAMIDA, DOSAGEM:500 MG + 5 MG",COMPRIMIDO,Não,1008902700112,28/07/2021,Dispensa de Licitação,26/08/2021,J,MERCK S/A ,33.069.212/0001-84,J H NOGAROTO & CIA LTDA,43.741.123/0003-58,MUNICIPIO DE GUARARAPES,48.468.284/0001-71,GUARARAPES,SP,"90,0000","1,1522","0,8720",02/2022,"1,1511"
BR0395844,"METFORMINA CLORIDRATO, COMPOSIÇÃO:ASSOCIADA À GLIMEPIRIDA, CONCENTRAÇÃO:1000 MG + 2 MG",COMPRIMIDO,Não,1057303770049,07/05/2021,Pregão,19/08/2021,A,ACHE LABORATORIOS FARMACEUTICOS SA,60.659.463/0029-92,GRAMS & GRAMS LTDA. - ME ,10.448.145/0001-03,CONSORCIO INTERMUNICIPAL CATARINENSE-CIMCATARINA,12.075.748/0001-32,FLORIANOPOLIS,SC,"17250,0000","1,1599","2,5020",02/2022,"1,1509"
BR0278649,"METFORMINA CLORIDRATO, APRESENTAÇÃO:ASSOCIADA COM GLIBENCLAMIDA, DOSAGEM:500 MG + 5 MG",COMPRIMIDO - GENÉRICO,Sim,1267502980205,25/11/2021,Dispensa de Licitação,13/12/2021,J,NOVA QUIMICA FARMACEUTICA LTDA ,72.593.791/0001-11,J H NOGAROTO & CIA LTDA,43.741.123/0003-58,MUNICIPIO DE GUARARAPES,48.468.284/0001-71,GUARARAPES,SP,"180,0000","1,1600","0,5553",02/2022,"1,1511"
BR0465416,"METFORMINA CLORIDRATO, CONCENTRAÇÃO:1 G, FORMA FARMACÊUTICA:AÇÃO PROLONGADA",COMPRIMIDO,Não, Não Informado,13/10/2020,Dispensa de Licitação,03/12/2020,J,MERCK S/A ,33.069.212/0001-84,DROGARIA NOSSA SENHORA DAS DORES LTDA ,48.647.564/0001-47,MUNICIPIO DE BROTAS,46.362.927/0001-72,BROTAS,SP,"90,0000","1,1863","0,8670",02/2022,"1,2358"
BR0465416,"METFORMINA CLORIDRATO, CONCENTRAÇÃO:1 G, FORMA FARMACÊUTICA:AÇÃO PROLONGADA",COMPRIMIDO,Não, Não Informado,12/11/2020,Dispensa de Licitação,04/01/2021,J,MERCK S/A ,33.069.212/0001-84,DROGARIA NOSSA SENHORA DAS DORES LTDA ,48.647.564/0001-47,MUNICIPIO DE BROTAS,46.362.927/0001-72,BROTAS,SP,"360,0000","1,2000","0,8670",02/2022,"1,2358"
BR0452623,"METFORMINA CLORIDRATO, COMPOSIÇÃO:ASSOCIADA À ALOGLIPTINA, CONCENTRAÇÃO:1000 MG + 12,5 MG",COMPRIMIDO,Não,1063902720108,29/09/2020,Pregão,01/10/2020,A,TAKEDA PHARMA LTDA. ,60.397.775/0001-74,"LUCIMED DISTRIBUIDORA DE MEDICAMENTOS, CORRELATOS E PRODUTOS MÉDICOS E HOSPITALARES LTDA",04.071.245/0001-60,FUNDO MUNICIPAL DE SAUDE,09.253.109/0001-05,CAMPO MOURAO,PR,"1080,0000","1,2100","3,2452",02/2022,"1,2994"
BR0452623,"METFORMINA CLORIDRATO, COMPOSIÇÃO:ASSOCIADA À ALOGLIPTINA, CONCENTRAÇÃO:1000 MG + 12,5 MG",COMPRIMIDO,Não,1063902720108,01/09/2020,Pregão,07/06/2021,A,TAKEDA PHARMA LTDA. ,60.397.775/0001-74,INTERLAB FARMACEUTICA LTDA ,43.295.831/0001-40,SERVICO AUTONOMO MUNICIPAL DE SAUDE-SAMS,57.712.473/0001-39,IBITINGA,SP,"720,0000","1,2600","3,2452",02/2022,"1,2994"
BR0452623,"METFORMINA CLORIDRATO, COMPOSIÇÃO:ASSOCIADA À ALOGLIPTINA, CONCENTRAÇÃO:1000 MG + 12,5 MG",COMPRIMIDO,Não,1063902720108,12/02/2021,Pregão,22/10/2021,A,TAKEDA PHARMA LTDA. ,60.397.775/0001-74,INTERLAB FARMACEUTICA LTDA ,43.295.831/0001-40,FUNDO MUNICIPAL DE SAUDE,11.508.022/0001-83,BORBOREMA,SP,"1500,0000","1,2600","3,2452",02/2022,"1,2994"
BR0452623,"METFORMINA CLORIDRATO, COMPOSIÇÃO:ASSOCIADA À ALOGLIPTINA, CONCENTRAÇÃO:1000 MG + 12,5 MG",COMPRIMIDO,Não,1063902720108,19/11/2020,Pregão,02/12/2020,A,TAKEDA PHARMA LTDA. ,60.397.775/0001-74,INTERLAB FARMACEUTICA LTDA ,43.295.831/0001-40,MUNICIPIO DE AVARE,46.634.168/0001-50,AVARE,SP,"7200,0000","1,2600","3,2452",02/2022,"1,2994"
BR0296486,"METFORMINA CLORIDRATO, CONCENTRAÇÃO:1 G",COMPRIMIDO - GENÉRICO,Sim,1008902750063,28/04/2021,Pregão,21/09/2021,A,MERCK S/A ,33.069.212/0001-84,ALTAMED DISTRIBUIDORA DE MEDICAMENTOS LTDA,21.581.445/0001-82,FUNDO MUNICIPAL DE SAUDE,09.555.110/0001-94,NOVO REPARTIMENTO,PA,"3000,0000","1,2700","0,6723",02/2022,"0,6815"
BR0465416,"METFORMINA CLORIDRATO, CONCENTRAÇÃO:1 G, FORMA FARMACÊUTICA:AÇÃO PROLONGADA",COMPRIMIDO,Não, Não Informado,06/04/2021,Dispensa de Licitação,12/05/2021,J,MERCK S/A ,33.069.212/0001-84,DROGARIA NOSSA SENHORA DAS DORES LTDA ,48.647.564/0001-47,MUNICIPIO DE BROTAS,46.362.927/0001-72,BROTAS,SP,"270,0000","1,3000","0,8670",02/2022,"1,2358"
BR0296486,"METFORMINA CLORIDRATO, CONCENTRAÇÃO:1 G",COMPRIMIDO,Não,1008903400181,16/07/2021,Dispensa de Licitação,09/08/2021,J,MERCK S/A ,33.069.212/0001-84,CASSOLE AGUIAR DROGARIA LTDA - EPP ,45.774.742/0001-02,MUNICIPIO DE BROTAS,46.362.927/0001-72,BROTAS,SP,"270,0000","1,3100","0,0000",N/A,"0,8256"
BR0465416,"METFORMINA CLORIDRATO, CONCENTRAÇÃO:1 G, FORMA FARMACÊUTICA:AÇÃO PROLONGADA",COMPRIMIDO,Não, Não Informado,22/12/2020,Pregão,16/06/2021,A,ORGANON FARMACEUTICA LTDA.,45.987.013/0001-34,CIRURGICA PARANAVAI - EIRELI,30.766.874/0001-15,FUNDO MUNICIPAL DE SAUDE,10.411.736/0001-06,BRASILANDIA,MS,"1500,0000","1,3300","0,0000",N/A,"1,1873"
BR0452623,"METFORMINA CLORIDRATO, COMPOSIÇÃO:ASSOCIADA À ALOGLIPTINA, CONCENTRAÇÃO:1000 MG + 12,5 MG",COMPRIMIDO,Não,1063902720108,27/11/2020,Pregão,01/05/2021,A,TAKEDA PHARMA LTDA. ,60.397.775/0001-74,PLENA MEDICA HOSPITALAR - EIRELI,29.032.903/0001-36,FUNDO MUNICIPAL DE SAUDE,08.927.244/0001-26,RONDON,PR,"3000,0000","1,3500","3,2452",02/2022,"1,2994"
BR0452623,"METFORMINA CLORIDRATO, COMPOSIÇÃO:ASSOCIADA À ALOGLIPTINA, CONCENTRAÇÃO:1000 MG + 12,5 MG",COMPRIMIDO,Não,1063902720108,03/03/2021,Pregão,21/06/2021,A,TAKEDA PHARMA LTDA. ,60.397.775/0001-74,L A DOS SANTOS DISTRIBUIDORA DE MEDICAMENTOS,07.654.936/0001-85,MUNICIPIO DE PORTO FERREIRA,45.339.363/0001-94,PORTO FERREIRA,SP,"1500,0000","1,3600","3,2452",02/2022,"1,2994"
BR0438957,"METFORMINA CLORIDRATO, COMPOSIÇÃO:ASSOCIADA À ALOGLIPTINA, CONCENTRAÇÃO:850 MG + 12,5 MG",COMPRIMIDO,Não,1063902720175,07/05/2021,Pregão,19/08/2021,A,TAKEDA PHARMA LTDA. ,60.397.775/0001-74,GRAMS & GRAMS LTDA. - ME ,10.448.145/0001-03,CONSORCIO INTERMUNICIPAL CATARINENSE-CIMCATARINA,12.075.748/0001-32,FLORIANOPOLIS,SC,"27840,0000","1,4499","3,2002",02/2022,"1,4784"
BR0438957,"METFORMINA CLORIDRATO, COMPOSIÇÃO:ASSOCIADA À ALOGLIPTINA, CONCENTRAÇÃO:850 MG + 12,5 MG",COMPRIMIDO,Não,1063902720159,27/08/2021,Dispensa de Licitação,01/12/2021,A,TAKEDA PHARMA LTDA. ,60.397.775/0001-74,COMERCIAL 3V - MEDICAMENTOS E PERFUMARIA EIRELI - EPP,08.822.673/0001-39,MUNICIPIO DE ELDORADO DO SUL,92.324.706/0001-27,ELDORADO DO SUL,RS,"120,0000","1,5400","3,2460",02/2022,"1,4784"
BR0452623,"METFORMINA CLORIDRATO, COMPOSIÇÃO:ASSOCIADA À ALOGLIPTINA, CONCENTRAÇÃO:1000 MG + 12,5 MG",COMPRIMIDO,Não,1063902720108,22/12/2020,Pregão,16/06/2021,A,TAKEDA PHARMA LTDA. ,60.397.775/0001-74,CIRURGICA PARANAVAI - EIRELI,30.766.874/0001-15,FUNDO MUNICIPAL DE SAUDE,10.411.736/0001-06,BRASILANDIA,MS,"800,0000","1,5800","3,2002",02/2022,"1,2994"
BR0407066,"METFORMINA CLORIDRATO, COMPOSIÇÃO:ASSOCIADA À GLIMEPIRIDA, CONCENTRAÇÃO:1000 MG + 4 MG",COMPRIMIDO,Não,1057303770081,07/05/2021,Pregão,19/08/2021,A,ACHE LABORATORIOS FARMACEUTICOS SA,60.659.463/0029-92,GRAMS & GRAMS LTDA. - ME ,10.448.145/0001-03,CONSORCIO INTERMUNICIPAL CATARINENSE-CIMCATARINA,12.075.748/0001-32,FLORIANOPOLIS,SC,"9330,0000","1,5899","3,6327",02/2022,"2,1576"
BR0431570,"METFORMINA CLORIDRATO, COMPOSIÇÃO:ASSOCIADA COM SAXAGLIPTINA, CONCENTRAÇÃO:1000 MG + 2,5 MG",COMPRIMIDO,Não,1161802640064,09/11/2021,Pregão,29/11/2021,J,ASTRAZENECA DO BRASIL LTDA.,60.318.797/0001-00,PROHOSP DISTRIBUIDORA DE MEDICAMENTOS LTDA,04.355.394/0001-51,FUNDO ESTADUAL DE SAUDE DO PARANA - FUNSAUDE,08.597.121/0001-74,CURITIBA,PR,"7200,0000","1,6300","1,9947",02/2022,"1,6300"
BR0438957,"METFORMINA CLORIDRATO, COMPOSIÇÃO:ASSOCIADA À ALOGLIPTINA, CONCENTRAÇÃO:850 MG + 12,5 MG",COMPRIMIDO,Não,1063902720175,05/08/2021,Pregão,05/10/2021,A,TAKEDA PHARMA LTDA. ,60.397.775/0001-74,DORA MEDICAMENTOS LTDA,30.936.479/0001-33,MUNICIPIO DE PIACATU,44.431.245/0001-49,PIACATU,SP,"780,0000","1,7100","3,2452",02/2022,"1,4784"
BR0441621,"METFORMINA CLORIDRATO, COMPOSIÇÃO:ASSOCIADA À DAPAGLIFOZINA, CONCENTRAÇÃO:1000 MG + 5 MG, FORMA FARMACÊUTICA:AÇÃO PROLONGADA",COMPRIMIDO,Não,1161802620047,09/11/2021,Pregão,29/11/2021,J,ASTRAZENECA DO BRASIL LTDA.,60.318.797/0001-00,PROHOSP DISTRIBUIDORA DE MEDICAMENTOS LTDA,04.355.394/0001-51,FUNDO ESTADUAL DE SAUDE DO PARANA - FUNSAUDE,08.597.121/0001-74,CURITIBA,PR,"87000,0000","1,7100","2,0910",02/2022,"2,7731"
BR0397600,"METFORMINA CLORIDRATO, COMPOSIÇÃO:ASSOCIADA À VILDAGLIPTINA, CONCENTRAÇÃO:1 G + 50 MG",COMPRIMIDO,Não,1006810590268,29/10/2021,Pregão,25/11/2021,J,NOVARTIS BIOCIENCIAS SA,56.994.502/0001-30,CIAMED DISTRIBUIDORA DE MEDICAMENTOS LTDA,05.782.733/0001-49,SECRETARIA DA SAUDE,87.958.625/0001-49,PORTO ALEGRE,RS,"184320,0000","1,7300","2,1104",02/2022,"2,0939"
BR0452623,"METFORMINA CLORIDRATO, COMPOSIÇÃO:ASSOCIADA À ALOGLIPTINA, CONCENTRAÇÃO:1000 MG + 12,5 MG",COMPRIMIDO,Não,1063902720108,17/08/2021,Pregão,13/10/2021,A,TAKEDA PHARMA LTDA. ,60.397.775/0001-74,PRO-REMEDIOS DISTRIBUIDORA DE PRODUTOS FARMACEUTICOS E COSMETICOS EIRELI - ME ,05.159.591/0001-68,MUNICIPIO DE BROTAS,46.362.927/0001-72,BROTAS,SP,"540,0000","1,8100","3,2452",02/2022,"1,2994"
BR0438957,"METFORMINA CLORIDRATO, COMPOSIÇÃO:ASSOCIADA À ALOGLIPTINA, CONCENTRAÇÃO:850 MG + 12,5 MG",COMPRIMIDO,Não,1063902720175,17/08/2021,Pregão,13/10/2021,A,TAKEDA PHARMA LTDA. ,60.397.775/0001-74,PRO-REMEDIOS DISTRIBUIDORA DE PRODUTOS FARMACEUTICOS E COSMETICOS EIRELI - ME ,05.159.591/0001-68,MUNICIPIO DE BROTAS,46.362.927/0001-72,BROTAS,SP,"720,0000","1,8100","3,2452",02/2022,"1,4784"
BR0438957,"METFORMINA CLORIDRATO, COMPOSIÇÃO:ASSOCIADA À ALOGLIPTINA, CONCENTRAÇÃO:850 MG + 12,5 MG",COMPRIMIDO,Não,1063902720175,29/09/2021,Pregão,16/11/2021,A,TAKEDA PHARMA LTDA. ,60.397.775/0001-74,PLENA MEDICA HOSPITALAR - EIRELI,29.032.903/0001-36,MUNICIPIO DE GUAPOREMA,75.378.844/0001-70,GUAPOREMA,PR,"990,0000","1,8500","3,2452",02/2022,"1,4784"
BR0452623,"METFORMINA CLORIDRATO, COMPOSIÇÃO:ASSOCIADA À ALOGLIPTINA, CONCENTRAÇÃO:1000 MG + 12,5 MG",COMPRIMIDO,Não,1063902720108,06/07/2021,Pregão,03/09/2021,A,TAKEDA PHARMA LTDA. ,60.397.775/0001-74,DROGARIA E FARMACIA NUNES PEREIRA LTDA - EPP ,01.422.569/0001-08,MUNICIPIO DE SAO SEBASTIAO DO OESTE,18.308.734/0001-06,SAO SEBASTIAO DO OESTE,MG,"6000,0000","1,8900","3,2452",02/2022,"1,2994"
BR0397598,"METFORMINA CLORIDRATO, COMPOSIÇÃO:ASSOCIADA À VILDAGLIPTINA, CONCENTRAÇÃO:850 MG + 50 MG",COMPRIMIDO,Não,1006810590160,04/09/2020,Pregão,13/10/2020,J,NOVARTIS BIOCIENCIAS SA,56.994.502/0001-30,PROMEFARMA REPRESENTAÇÕES COMERCIAIS LTDA,81.706.251/0001-98,FUNDACAO MUNICIPAL DE SAUDE DE TUBARAO,13.660.767/0001-99,TUBARAO,SC,"1080,0000","1,9000","2,0850",02/2022,"2,0382"
BR0397598,"METFORMINA CLORIDRATO, COMPOSIÇÃO:ASSOCIADA À VILDAGLIPTINA, CONCENTRAÇÃO:850 MG + 50 MG",COMPRIMIDO,Não,1006810590160,17/02/2021,Pregão,26/07/2021,J,NOVARTIS BIOCIENCIAS SA,56.994.502/0001-30,CIAMED DISTRIBUIDORA DE MEDICAMENTOS LTDA,05.782.733/0001-49,MUNICIPIO DE FLORES DA CUNHA,87.843.819/0001-07,FLORES DA CUNHA,RS,"168,0000","1,9100","2,1104",02/2022,"2,0382"
BR0397596,"METFORMINA CLORIDRATO, COMPOSIÇÃO:ASSOCIADA À VILDAGLIPTINA, CONCENTRAÇÃO:500 MG + 50 MG",COMPRIMIDO,Não,1006810590063,04/09/2020,Pregão,13/10/2020,J,NOVARTIS BIOCIENCIAS SA,56.994.502/0001-30,PROMEFARMA REPRESENTAÇÕES COMERCIAIS LTDA,81.706.251/0001-98,FUNDACAO MUNICIPAL DE SAUDE DE TUBARAO,13.660.767/0001-99,TUBARAO,SC,"1080,0000","1,9200","2,0850",02/2022,"2,0966"
BR0441621,"METFORMINA CLORIDRATO, COMPOSIÇÃO:ASSOCIADA À DAPAGLIFOZINA, CONCENTRAÇÃO:1000 MG + 5 MG, FORMA FARMACÊUTICA:AÇÃO PROLONGADA",COMPRIMIDO,Não,1161802620047,22/03/2021,Pregão,28/06/2021,J,ASTRAZENECA DO BRASIL LTDA.,60.318.797/0001-00,VICTÓRIA COMÉRCIO DE PRODUTOS HOSPITALARES LTDA,00.088.317/0001-21,FUNDACAO MUNICIPAL DE SAUDE DE TUBARAO,13.660.767/0001-99,TUBARAO,SC,"1080,0000","1,9300","2,0620",02/2022,"2,7731"
BR0441621,"METFORMINA CLORIDRATO, COMPOSIÇÃO:ASSOCIADA À DAPAGLIFOZINA, CONCENTRAÇÃO:1000 MG + 5 MG, FORMA FARMACÊUTICA:AÇÃO PROLONGADA",COMPRIMIDO,Não,1161802620020,03/05/2021,Pregão,20/10/2021,J,ASTRAZENECA DO BRASIL LTDA.,60.318.797/0001-00,BIOHOSP PRODUTOS HOSPITALARES LTDA - EPP ,18.269.125/0001-87,MUNICIPIO DE SANTA CRUZ DO RIO PARDO,46.231.890/0001-43,SANTA CRUZ DO RIO PARDO,SP,"2592,0000","1,9500","2,0943",02/2022,"2,7731"
BR0397598,"METFORMINA CLORIDRATO, COMPOSIÇÃO:ASSOCIADA À VILDAGLIPTINA, CONCENTRAÇÃO:850 MG + 50 MG",COMPRIMIDO,Não,1006810590160,10/05/2021,Pregão,08/11/2021,J,NOVARTIS BIOCIENCIAS SA,56.994.502/0001-30,PROMEFARMA REPRESENTAÇÕES COMERCIAIS LTDA,81.706.251/0001-98,CONSORCIO INTERMUNICIPAL CATARINENSE-CIMCATARINA,12.075.748/0001-32,FLORIANOPOLIS,SC,"2000,0000","1,9500","2,0850",02/2022,"2,0382"
BR0397600,"METFORMINA CLORIDRATO, COMPOSIÇÃO:ASSOCIADA À VILDAGLIPTINA, CONCENTRAÇÃO:1 G + 50 MG",COMPRIMIDO,Não,1006810590268,10/05/2021,Pregão,08/11/2021,J,NOVARTIS BIOCIENCIAS SA,56.994.502/0001-30,PROMEFARMA REPRESENTAÇÕES COMERCIAIS LTDA,81.706.251/0001-98,CONSORCIO INTERMUNICIPAL CATARINENSE-CIMCATARINA,12.075.748/0001-32,FLORIANOPOLIS,SC,"7104,0000","1,9500","2,0850",02/2022,"2,0939"
BR0397600,"METFORMINA CLORIDRATO, COMPOSIÇÃO:ASSOCIADA À VILDAGLIPTINA, CONCENTRAÇÃO:1 G + 50 MG",COMPRIMIDO,Não,1006810590268,17/02/2021,Pregão,26/07/2021,J,NOVARTIS BIOCIENCIAS SA,56.994.502/0001-30,CIAMED DISTRIBUIDORA DE MEDICAMENTOS LTDA,05.782.733/0001-49,MUNICIPIO DE FLORES DA CUNHA,87.843.819/0001-07,FLORES DA CUNHA,RS,"560,0000","1,9500","2,1104",02/2022,"2,0939"
BR0477746,"METFORMINA CLORIDRATO, COMPOSIÇÃO:ASSOCIADA À DAPAGLIFLOZINA, CONCENTRAÇÃO:500 MG + 10 MG, FORMA FARMACÊUTICA:AÇÃO PROLONGADA",COMPRIMIDO,Não, Não Informado,03/02/2021,Pregão,09/08/2021,J,ASTRAZENECA DO BRASIL LTDA.,60.318.797/0001-00,BIOHOSP PRODUTOS HOSPITALARES LTDA - EPP ,18.269.125/0001-87,MUNICIPIO DE PIUMHI,16.781.346/0001-04,PIUMHI,MG,"4800,0000","1,9580","0,0000",N/A,"1,9580"
BR0397600,"METFORMINA CLORIDRATO, COMPOSIÇÃO:ASSOCIADA À VILDAGLIPTINA, CONCENTRAÇÃO:1 G + 50 MG",COMPRIMIDO,Não,1006810590268,29/10/2021,Pregão,18/01/2022,J,NOVARTIS BIOCIENCIAS SA,56.994.502/0001-30,CIAMED DISTRIBUIDORA DE MEDICAMENTOS LTDA,05.782.733/0001-49,MUNICIPIO DE FLORES DA CUNHA,87.843.819/0001-07,FLORES DA CUNHA,RS,"168,0000","1,9640","2,1104",02/2022,"2,0939"
BR0397598,"METFORMINA CLORIDRATO, COMPOSIÇÃO:ASSOCIADA À VILDAGLIPTINA, CONCENTRAÇÃO:850 MG + 50 MG",COMPRIMIDO,Não,1006810590160,03/05/2021,Pregão,20/10/2021,J,NOVARTIS BIOCIENCIAS SA,56.994.502/0001-30,AGLON COMERCIO E REPRESENTAÇÕES LTDA,65.817.900/0001-71,MUNICIPIO DE SANTA CRUZ DO RIO PARDO,46.231.890/0001-43,SANTA CRUZ DO RIO PARDO,SP,"4320,0000","1,9700","2,1104",02/2022,"2,0382"
BR0397598,"METFORMINA CLORIDRATO, COMPOSIÇÃO:ASSOCIADA À VILDAGLIPTINA, CONCENTRAÇÃO:850 MG + 50 MG",COMPRIMIDO,Não,1006810590136,05/05/2021,Pregão,07/09/2021,J,NOVARTIS BIOCIENCIAS SA,56.994.502/0001-30,AGLON COMERCIO E REPRESENTAÇÕES LTDA,65.817.900/0001-71,MUNICIPIO DE DIVINOLANDIA,46.435.921/0001-88,DIVINOLANDIA,SP,"1800,0000","1,9700","2,1093",02/2022,"2,0382"
BR0397598,"METFORMINA CLORIDRATO, COMPOSIÇÃO:ASSOCIADA À VILDAGLIPTINA, CONCENTRAÇÃO:850 MG + 50 MG",COMPRIMIDO,Não,1006810590160,22/03/2021,Pregão,06/08/2021,J,NOVARTIS BIOCIENCIAS SA,56.994.502/0001-30,AGLON COMERCIO E REPRESENTAÇÕES LTDA,65.817.900/0001-71,MUNICIPIO DE LINS,44.531.788/0001-38,LINS,SP,"728,0000","1,9700","2,1104",02/2022,"2,0382"
BR0397596,"METFORMINA CLORIDRATO, COMPOSIÇÃO:ASSOCIADA À VILDAGLIPTINA, CONCENTRAÇÃO:500 MG + 50 MG",COMPRIMIDO,Não,1006810590063,05/05/2021,Pregão,07/09/2021,J,NOVARTIS BIOCIENCIAS SA,56.994.502/0001-30,AGLON COMERCIO E REPRESENTAÇÕES LTDA,65.817.900/0001-71,MUNICIPIO DE DIVINOLANDIA,46.435.921/0001-88,DIVINOLANDIA,SP,"1800,0000","1,9700","2,1104",02/2022,"2,0966"
BR0397600,"METFORMINA CLORIDRATO, COMPOSIÇÃO:ASSOCIADA À VILDAGLIPTINA, CONCENTRAÇÃO:1 G + 50 MG",COMPRIMIDO,Não,1006810590233,03/05/2021,Pregão,20/10/2021,J,NOVARTIS BIOCIENCIAS SA,56.994.502/0001-30,AGLON COMERCIO E REPRESENTAÇÕES LTDA,65.817.900/0001-71,MUNICIPIO DE SANTA CRUZ DO RIO PARDO,46.231.890/0001-43,SANTA CRUZ DO RIO PARDO,SP,"1728,0000","1,9700","2,1093",02/2022,"2,0939"
BR0397600,"METFORMINA CLORIDRATO, COMPOSIÇÃO:ASSOCIADA À VILDAGLIPTINA, CONCENTRAÇÃO:1 G + 50 MG",COMPRIMIDO,Não,1006810590233,05/05/2021,Pregão,07/09/2021,J,NOVARTIS BIOCIENCIAS SA,56.994.502/0001-30,AGLON COMERCIO E REPRESENTAÇÕES LTDA,65.817.900/0001-71,MUNICIPIO DE DIVINOLANDIA,46.435.921/0001-88,DIVINOLANDIA,SP,"1800,0000","1,9700","2,1093",02/2022,"2,0939"
BR0397600,"METFORMINA CLORIDRATO, COMPOSIÇÃO:ASSOCIADA À VILDAGLIPTINA, CONCENTRAÇÃO:1 G + 50 MG",COMPRIMIDO,Não,1006810590268,07/01/2021,Pregão,03/01/2022,J,NOVARTIS BIOCIENCIAS SA,56.994.502/0001-30,BIOHOSP PRODUTOS HOSPITALARES LTDA - EPP ,18.269.125/0001-87,MUNICIPIO DE PARA DE MINAS,18.313.817/0001-85,PARA DE MINAS,MG,"936,0000","1,9750","2,1104",02/2022,"2,0939"
BR0397600,"METFORMINA CLORIDRATO, COMPOSIÇÃO:ASSOCIADA À VILDAGLIPTINA, CONCENTRAÇÃO:1 G + 50 MG",COMPRIMIDO,Não,1006810590268,19/11/2020,Pregão,17/09/2021,J,NOVARTIS BIOCIENCIAS SA,56.994.502/0001-30,CIAMED DISTRIBUIDORA DE MEDICAMENTOS LTDA,05.782.733/0001-49,MUNICIPIO DE ATIBAIA,45.279.635/0001-08,ATIBAIA,SP,"7200,0000","1,9760","2,1104",02/2022,"2,0939"
BR0397600,"METFORMINA CLORIDRATO, COMPOSIÇÃO:ASSOCIADA À VILDAGLIPTINA, CONCENTRAÇÃO:1 G + 50 MG",COMPRIMIDO,Não,1006810590268,17/11/2020,Pregão,08/12/2020,J,NOVARTIS BIOCIENCIAS SA,56.994.502/0001-30,PROMEFARMA REPRESENTAÇÕES COMERCIAIS LTDA,81.706.251/0001-98,FUNDACAO MUNICIPAL DE SAUDE DE TUBARAO,13.660.767/0001-99,TUBARAO,SC,"2160,0000","1,9800","2,0850",02/2022,"2,0939"
BR0397600,"METFORMINA CLORIDRATO, COMPOSIÇÃO:ASSOCIADA À VILDAGLIPTINA, CONCENTRAÇÃO:1 G + 50 MG",COMPRIMIDO,Não,1006810590268,17/12/2020,Pregão,25/02/2021,J,NOVARTIS BIOCIENCIAS SA,56.994.502/0001-30,PROMEFARMA REPRESENTAÇÕES COMERCIAIS LTDA,81.706.251/0001-98,FUNDACAO MUNICIPAL DE SAUDE DE TUBARAO,13.660.767/0001-99,TUBARAO,SC,"2160,0000","1,9883","2,0850",02/2022,"2,0939"
BR0397596,"METFORMINA CLORIDRATO, COMPOSIÇÃO:ASSOCIADA À VILDAGLIPTINA, CONCENTRAÇÃO:500 MG + 50 MG",COMPRIMIDO,Não,1006810590063,24/11/2020,Pregão,10/06/2021,A,NOVARTIS BIOCIENCIAS SA,56.994.502/0001-30,PROMEFARMA REPRESENTAÇÕES COMERCIAIS LTDA,81.706.251/0001-98,FUNDACAO MUNICIPAL DE SAUDE DE PONTA GROSSA,32.370.759/0001-52,PONTA GROSSA,PR,"1000,0000","2,0000","2,6895",02/2022,"2,4730"
