  Base de dados BPS,,,,,,,,,,,,,,,,,,,,,
Dados do Item,,,,Dados da Compra,,,,,Dados do Fabricante Fornecedor,,,,Dados da Instituição,,,,Valores,,,,
Código BR,Descrição CATMAT, Unidade de Fornecimento ,Genérico,Registro Anvisa, Data Compra ,Modalidade da Compra, Data Inserção,Tipo Compra,Fabricante,CNPJ Fabricante,Fornecedor,CNPJ Fornecedor,Nome Instituição,CNPJ Instituição,Município Instituição,UF,Qtd Itens Comprados,Preço Unitário,CMED - Preço Regulado,Competência CMED, Média Ponderada 
BR0383688,"INSULINA, ORIGEM:ASPARTE ASSOCIADA À ASPARTE PROTAMINA, CONCENTRAÇÃO:30% + 70%, 100 UI/ML, FORMA FARMACEUTICA:SOLUÇÃO INJETÁVEL","FRASCO 5,00 ML",Não, Não Informado,13/10/2020,Pregão,19/04/2021,A,NOVO NORDISK FARMACEUTICA DO BRASIL LTDA,82.277.955/0001-55,FARMACIA RSF LTDA - ME,04.286.678/0001-33,MUNICIPIO DE SAO SEBASTIAO DO OESTE,18.308.734/0001-06,SAO SEBASTIAO DO OESTE,MG,"500,0000","49,4000","0,0000",N/A,"49,4000"
BR0433452,"ACESSÓRIO BOMBA INSULINA, TIPO ACESSÓRIO:CÂNULA INFUSÃO CERCA 8 MM, MATERIAL:POLÍMERO, COMPONENTE:C/ AGULHA INTRODUTORA",UNIDADE,Não,81414021671,01/12/2020,Pregão,05/01/2021,J,ROCHE DIABETES CARE BRASIL LTDA ,23.552.212/0001-87,BIOHOSP PRODUTOS HOSPITALARES LTDA - EPP ,18.269.125/0001-87,FUNDO MUNICIPAL DE SAUDE,11.308.894/0001-06,MACAE,RJ,"300,0000","49,8300","0,0000",N/A,"1,8588"
BR0433453,"ACESSÓRIO BOMBA INSULINA, TIPO ACESSÓRIO:CÂNULA INFUSÃO CERCA 10 MM, MATERIAL:POLÍMERO, COMPONENTE:C/ AGULHA INTRODUTORA",UNIDADE,Não,81414021671,01/12/2020,Pregão,05/01/2021,J,ROCHE DIABETES CARE BRASIL LTDA ,23.552.212/0001-87,BIOHOSP PRODUTOS HOSPITALARES LTDA - EPP ,18.269.125/0001-87,FUNDO MUNICIPAL DE SAUDE,11.308.894/0001-06,MACAE,RJ,"80,0000","49,8300","0,0000",N/A,"49,8300"
BR0276233,"INSULINA, ORIGEM:LISPRO, DOSAGEM:100U/ML, APLICAÇÃO:INJETÁVEL","FRASCO 10,00 ML",Não,1126000080026,09/07/2021,Pregão,01/09/2021,J,ELI LILLY DO BRASIL LTDA ,43.940.618/0001-44,LOBIANCO COMERCIO DE MEDICAMENTOS LTDA,02.564.852/0001-37,MUNICIPIO DE PRESIDENTE MEDICI,04.632.212/0001-42,PRESIDENTE MEDICI,RO,"10,0000","49,9800","77,9300",02/2022,"75,5699"
BR0383688,"INSULINA, ORIGEM:ASPARTE ASSOCIADA À ASPARTE PROTAMINA, CONCENTRAÇÃO:30% + 70%, 100 UI/ML, FORMA FARMACEUTICA:SOLUÇÃO INJETÁVEL","TUBETE 3,00 ML",Não, Não Informado,24/05/2021,Pregão,17/06/2021,A,NOVO NORDISK FARMACEUTICA DO BRASIL LTDA,82.277.955/0001-55,DIMENSAO COMERCIO DE ARTIGOS MEDICOS HOSPITALARES LTDA,03.924.435/0001-10,FUNDO MUNICIPAL DE SAUDE DE TRES LAGOAS-MS,13.034.603/0001-56,TRES LAGOAS,MS,"200,0000","50,0000","0,0000",N/A,"41,3101"
BR0276235,"INSULINA, ORIGEM:LISPRO ASSOCIADA À LISPRO PROTAMINA, DOSAGEM:25% + 75%, APLICAÇÃO:INJETÁVEL","TUBETE 3,00 ML",Não,1126001790035,08/07/2021,Dispensa de Licitação,13/08/2021,J,ELI LILLY DO BRASIL LTDA ,43.940.618/0001-44,PRODUTOS FARMACEUTICOS VIEIRA LTDA,04.959.327/0001-46,MUNICIPIO DE ELDORADO DO SUL,92.324.706/0001-27,ELDORADO DO SUL,RS,"48,0000","50,0000","36,7560",02/2022,"36,5293"
BR0383688,"INSULINA, ORIGEM:ASPARTE ASSOCIADA À ASPARTE PROTAMINA, CONCENTRAÇÃO:30% + 70%, 100 UI/ML, FORMA FARMACEUTICA:SOLUÇÃO INJETÁVEL","TUBETE 3,00 ML",Não, Não Informado,07/05/2021,Pregão,19/08/2021,A,NOVO NORDISK FARMACEUTICA DO BRASIL LTDA,82.277.955/0001-55,SULMEDIC COMERCIO DE MEDICAMENTOS LTDA. - EPP ,09.944.371/0001-04,CONSORCIO INTERMUNICIPAL CATARINENSE-CIMCATARINA,12.075.748/0001-32,FLORIANOPOLIS,SC,"420,0000","50,8900","0,0000",N/A,"41,3101"
BR0396051,"INSULINA, ORIGEM:ASPART, CONCENTRAÇÃO:100 UI/ML, FORMA FARMACEUTICA:SOLUÇÃO INJETÁVEL, CARACTERISTICA ADICIONAL:COM APLICADOR","TUBETE 3,00 ML",Não,1176600160043,01/10/2020,Dispensa de Licitação,03/12/2020,J,NOVO NORDISK FARMACEUTICA DO BRASIL LTDA,82.277.955/0001-55,GONZALEZ E TELLIS COMERCIO DE MEDICAMENTOS LTDA,35.250.434/0001-24,MUNICIPIO DE BROTAS,46.362.927/0001-72,BROTAS,SP,"70,0000","51,0000","34,7620",02/2022,"33,3100"
BR0399010,"INSULINA, TIPO:GLARGINA, CONCENTRAÇÃO:100 UI/ML, FORMA FARMACEUTICA:SOLUÇÃO INJETÁVEL, CARACTERISTICA ADICIONAL:COM APLICADOR","TUBETE 3,00 ML",Não,1832603480092,30/08/2021,Pregão,18/10/2021,J,SANOFI MEDLEY FARMACEUTICA LTDA,10.588.595/0010-92,VICTÓRIA COMÉRCIO DE PRODUTOS HOSPITALARES LTDA,00.088.317/0001-21,FUNDACAO MUNICIPAL DE SAUDE DE TUBARAO,13.660.767/0001-99,TUBARAO,SC,"54,0000","51,4100","61,9400",02/2022,"33,2803"
BR0337472,"INSULINA, ORIGEM:DETEMIR, DOSAGEM:100U/ML, FORMA FARMACÊUTICA:SOLUÇÃO INJETÁVEL, CARACTERÍSTICA ADICIONAL:COM SISTEMA DE APLICAÇÃO","TUBETE 3,00 ML",Não, Não Informado,13/09/2021,Pregão,18/11/2021,J,SANOFI-AVENTIS FARMACEUTICA LTDA ,02.685.377/0001-57,ONCO PROD DISTRIBUIDORA DE PRODUTOS HOSPITALARES E ONCOLOGICOS LTDA.,04.307.650/0025-02,SECRETARIA DE ESTADO DA SAUDE,46.374.500/0036-14,BAURU,SP,"500,0000","52,7100","0,0000",N/A,"58,1278"
BR0273836,"INSULINA, ORIGEM:GLARGINA, DOSAGEM:100UI/ML, APLICAÇÃO:INJETÁVEL","TUBETE 3,00 ML",Não,1334800010042,03/02/2021,Pregão,09/08/2021,J,BIOMM SA,04.752.991/0001-10,"DUPATRI HOSPITALAR COMERCIO, IMPORTACAO E EXPORTACAO LTDA.",04.027.894/0007-50,MUNICIPIO DE PIUMHI,16.781.346/0001-04,PIUMHI,MG,"260,0000","53,1400","60,7600",02/2022,"31,9320"
BR0438153,"INSULINA, TIPO:GLARGINA, CONCENTRAÇÃO:100 UI/ML, FORMA FARMACEUTICA:SOLUÇÃO INJETÁVEL, CARACTERISTICA ADICIONAL:REFIL","TUBETE 3,00 ML",Não,1.1300.0285,05/05/2021,Pregão,07/09/2021,J,SANOFI-AVENTIS FARMACEUTICA LTDA,02.685.377/0008-23,"DUPATRI HOSPITALAR COMERCIO, IMPORTACAO E EXPORTACAO LTDA.",04.027.894/0007-50,MUNICIPIO DE DIVINOLANDIA,46.435.921/0001-88,DIVINOLANDIA,SP,"200,0000","53,1500","0,0000",N/A,"36,5345"
BR0399010,"INSULINA, TIPO:GLARGINA, CONCENTRAÇÃO:100 UI/ML, FORMA FARMACEUTICA:SOLUÇÃO INJETÁVEL, CARACTERISTICA ADICIONAL:COM APLICADOR","TUBETE 3,00 ML",Não,1832603480092,22/03/2021,Pregão,06/08/2021,J,SANOFI MEDLEY FARMACEUTICA LTDA,10.588.595/0010-92,"DUPATRI HOSPITALAR COMERCIO, IMPORTACAO E EXPORTACAO LTDA.",04.027.894/0007-50,MUNICIPIO DE LINS,44.531.788/0001-38,LINS,SP,"84,0000","53,1500","62,7000",02/2022,"33,2803"
BR0273836,"INSULINA, ORIGEM:GLARGINA, DOSAGEM:100UI/ML, APLICAÇÃO:INJETÁVEL","TUBETE 3,00 ML - GENÉRICO",Sim,1832603480017,22/03/2021,Pregão,06/08/2021,J,SANOFI MEDLEY FARMACEUTICA LTDA,10.588.595/0010-92,"DUPATRI HOSPITALAR COMERCIO, IMPORTACAO E EXPORTACAO LTDA.",04.027.894/0007-50,MUNICIPIO DE LINS,44.531.788/0001-38,LINS,SP,"120,0000","53,1500","56,7600",02/2022,"31,9320"
BR0273836,"INSULINA, ORIGEM:GLARGINA, DOSAGEM:100UI/ML, APLICAÇÃO:INJETÁVEL","TUBETE 3,00 ML",Não,1832603480017,04/09/2020,Pregão,13/10/2020,J,SANOFI MEDLEY FARMACEUTICA LTDA,10.588.595/0010-92,VICTÓRIA COMÉRCIO DE PRODUTOS HOSPITALARES LTDA,00.088.317/0001-21,FUNDACAO MUNICIPAL DE SAUDE DE TUBARAO,13.660.767/0001-99,TUBARAO,SC,"90,0000","53,4700","56,0700",02/2022,"31,9320"
BR0337472,"INSULINA, ORIGEM:DETEMIR, DOSAGEM:100U/ML, FORMA FARMACÊUTICA:SOLUÇÃO INJETÁVEL, CARACTERÍSTICA ADICIONAL:COM SISTEMA DE APLICAÇÃO","TUBETE 3,00 ML",Não,1176600190031,04/11/2021,Pregão,16/12/2021,A,NOVO NORDISK FARMACEUTICA DO BRASIL LTDA,82.277.955/0001-55,ONCO PROD DISTRIBUIDORA DE PRODUTOS HOSPITALARES E ONCOLOGICOS LTDA.,04.307.650/0025-02,SECRETARIA DE ESTADO DA SAUDE,27.080.605/0001-96,VITORIA,ES,"240,0000","53,7100","80,1100",02/2022,"62,9542"
BR0276235,"INSULINA, ORIGEM:LISPRO ASSOCIADA À LISPRO PROTAMINA, DOSAGEM:25% + 75%, APLICAÇÃO:INJETÁVEL","TUBETE 3,00 ML",Não,1126001790035,05/02/2021,Dispensa de Licitação,06/04/2021,J,ELI LILLY DO BRASIL LTDA ,43.940.618/0001-44,DROGARIA SAO LUCAS DE LINS LTDA,23.182.890/0001-03,MUNICIPIO DE LINS,44.531.788/0001-38,LINS,SP,"15,0000","54,0000","36,7560",02/2022,"36,5293"
BR0273836,"INSULINA, ORIGEM:GLARGINA, DOSAGEM:100UI/ML, APLICAÇÃO:INJETÁVEL","TUBETE 3,00 ML",Não,1130002850013,02/10/2020,Dispensa de Licitação,22/04/2021,J,SANOFI-AVENTIS FARMACEUTICA LTDA ,02.685.377/0001-57,CM HOSPITALAR LTDA ,12.420.164/0003-19,MUNICIPIO DE SALTO,46.634.507/0001-06,SALTO,SP,"55,0000","54,1200","0,0000",N/A,"31,9320"
BR0438153,"INSULINA, TIPO:GLARGINA, CONCENTRAÇÃO:100 UI/ML, FORMA FARMACEUTICA:SOLUÇÃO INJETÁVEL, CARACTERISTICA ADICIONAL:REFIL","TUBETE 3,00 ML",Não, Não Informado,02/12/2020,Pregão,02/12/2020,A,SANOFI MEDLEY FARMACEUTICA LTDA,10.588.595/0010-92,"DUPATRI HOSPITALAR COMERCIO, IMPORTACAO E EXPORTACAO LTDA.",04.027.894/0007-50,MUNICIPIO DE SAO SEBASTIAO,46.482.832/0001-92,SAO SEBASTIAO,SP,"10000,0000","54,1200","0,0000",N/A,"31,8771"
BR0276235,"INSULINA, ORIGEM:LISPRO ASSOCIADA À LISPRO PROTAMINA, DOSAGEM:25% + 75%, APLICAÇÃO:INJETÁVEL","TUBETE 3,00 ML",Não,1126001790035,11/06/2021,Dispensa de Licitação,26/07/2021,J,ELI LILLY DO BRASIL LTDA ,43.940.618/0001-44,DROGARIA GERAL DE PROMISSAO LTDA,72.994.643/0001-09,MUNICIPIO DE LINS,44.531.788/0001-38,LINS,SP,"20,0000","55,0000","36,7560",02/2022,"36,5293"
BR0401324,"INSULINA, TIPO:LISPRO ASSOCIADA À LISPRO PROTAMINA, CONCENTRAÇÃO:50% + 50%, 100 UI/ML, FORMA FARMACEUTICA:SOLUÇÃO INJETÁVEL, CARACTERISTICA ADICIONAL:REFIL","TUBETE 3,00 ML",Não,1126001790043,26/10/2021,Pregão,19/01/2022,A,ELI LILLY DO BRASIL LTDA ,43.940.618/0001-44,FRAGNARI DISTRIBUIDORA DE MEDICAMENTOS LTDA. - EPP ,14.271.474/0001-82,MUNICIPIO DE SANTA RITA DO PASSA QUATRO,45.749.819/0001-94,SANTA RITA DO PASSA QUATRO,SP,"113,0000","55,5600","46,8260",02/2022,"47,2979"
BR0337473,"INSULINA, ORIGEM:DETEMIR, DOSAGEM:100U/ML, FORMA FARMACÊUTICA:SOLUÇÃO INJETÁVEL","TUBETE 3,00 ML",Não,1176600190023,15/10/2020,Pregão,16/09/2021,J,NOVO NORDISK FARMACEUTICA DO BRASIL LTDA,82.277.955/0001-55,DAKIFILM COMERCIAL LTDA,61.613.881/0001-00,MUNICIPIO DE ATIBAIA,45.279.635/0001-08,ATIBAIA,SP,"225,0000","57,0000","61,8240",02/2022,"61,6023"
BR0337473,"INSULINA, ORIGEM:DETEMIR, DOSAGEM:100U/ML, FORMA FARMACÊUTICA:SOLUÇÃO INJETÁVEL","TUBETE 3,00 ML",Não,1176600190023,15/09/2020,Pregão,30/03/2021,A,NOVO NORDISK FARMACEUTICA DO BRASIL LTDA,82.277.955/0001-55,DAKIFILM COMERCIAL LTDA,61.613.881/0001-00,MUNICIPIO DE ATIBAIA,45.279.635/0001-08,ATIBAIA,SP,"675,0000","57,0600","78,7860",02/2022,"57,8824"
BR0337472,"INSULINA, ORIGEM:DETEMIR, DOSAGEM:100U/ML, FORMA FARMACÊUTICA:SOLUÇÃO INJETÁVEL, CARACTERÍSTICA ADICIONAL:COM SISTEMA DE APLICAÇÃO","TUBETE 3,00 ML",Não,1176600190031,22/03/2021,Pregão,06/08/2021,J,NOVO NORDISK FARMACEUTICA DO BRASIL LTDA,82.277.955/0001-55,ONCO PROD DISTRIBUIDORA DE PRODUTOS HOSPITALARES E ONCOLOGICOS LTDA. ,04.307.650/0012-98,MUNICIPIO DE LINS,44.531.788/0001-38,LINS,SP,"60,0000","57,1500","63,6300",02/2022,"58,1278"
BR0337473,"INSULINA, ORIGEM:DETEMIR, DOSAGEM:100U/ML, FORMA FARMACÊUTICA:SOLUÇÃO INJETÁVEL","TUBETE 3,00 ML",Não,1176600190023,25/02/2021,Pregão,03/08/2021,A,NOVO NORDISK FARMACEUTICA DO BRASIL LTDA,82.277.955/0001-55,NOVARTIS BIOCIENCIAS SA ,56.994.502/0027-79,SECRETARIA DE ESTADO DA SAUDE,46.374.500/0262-31,SAO PAULO,SP,"87240,0000","57,8800","78,7860",02/2022,"57,8824"
BR0458670,"INSULINA, TIPO:GLARGINA ASSOCIADA À LIXISENATIDA, CONCENTRAÇÃO:100 UI/ML + 33 MCG/ML, FORMA FARMACEUTICA:SOLUÇÃO INJETÁVEL, ADICIONAIS:C/ SISTEMA DE APLICAÇÃO","TUBETE 3,00 ML",Não,1832603930055,03/02/2021,Pregão,09/08/2021,J,SANOFI MEDLEY FARMACEUTICA LTDA,10.588.595/0010-92,"DUPATRI HOSPITALAR COMERCIO, IMPORTACAO E EXPORTACAO LTDA.",04.027.894/0007-50,MUNICIPIO DE PIUMHI,16.781.346/0001-04,PIUMHI,MG,"160,0000","58,5000","154,1800",02/2022,"74,2097"
BR0273836,"INSULINA, ORIGEM:GLARGINA, DOSAGEM:100UI/ML, APLICAÇÃO:INJETÁVEL","TUBETE 3,00 ML",Não,1126001940010,05/05/2021,Pregão,07/09/2021,J,ELI LILLY DO BRASIL LTDA ,43.940.618/0001-44,"DUPATRI HOSPITALAR COMERCIO, IMPORTACAO E EXPORTACAO LTDA.",04.027.894/0007-50,MUNICIPIO DE DIVINOLANDIA,46.435.921/0001-88,DIVINOLANDIA,SP,"2000,0000","58,7100","27,5400",02/2022,"31,9320"
BR0337473,"INSULINA, ORIGEM:DETEMIR, DOSAGEM:100U/ML, FORMA FARMACÊUTICA:SOLUÇÃO INJETÁVEL","TUBETE 3,00 ML",Não,1176600190023,27/10/2020,Pregão,08/02/2021,A,NOVO NORDISK FARMACEUTICA DO BRASIL LTDA,82.277.955/0001-55,DAKIFILM COMERCIAL LTDA,61.613.881/0001-00,MUNICIPIO DE SANTA GERTRUDES,45.732.377/0001-73,SANTA GERTRUDES,SP,"750,0000","58,9000","78,7860",02/2022,"57,8824"
BR0337473,"INSULINA, ORIGEM:DETEMIR, DOSAGEM:100U/ML, FORMA FARMACÊUTICA:SOLUÇÃO INJETÁVEL","TUBETE 3,00 ML",Não,1176600190023,09/10/2020,Pregão,29/10/2020,J,NOVO NORDISK FARMACEUTICA DO BRASIL LTDA,82.277.955/0001-55,DAKIFILM COMERCIAL LTDA,61.613.881/0001-00,MUNICIPIO DE BAURU,46.137.410/0001-80,BAURU,SP,"72,0000","58,9500","61,8240",02/2022,"61,6023"
BR0337472,"INSULINA, ORIGEM:DETEMIR, DOSAGEM:100U/ML, FORMA FARMACÊUTICA:SOLUÇÃO INJETÁVEL, CARACTERÍSTICA ADICIONAL:COM SISTEMA DE APLICAÇÃO","TUBETE 3,00 ML",Não,1176600190031,18/11/2020,Pregão,15/04/2021,J,NOVO NORDISK FARMACEUTICA DO BRASIL LTDA,82.277.955/0001-55,ONCO PROD DISTRIBUIDORA DE PRODUTOS HOSPITALARES E ONCOLOGICOS LTDA.,04.307.650/0015-30,MUNICIPIO DE SALTO,46.634.507/0001-06,SALTO,SP,"120,0000","58,9500","63,6300",02/2022,"58,1278"
BR0399010,"INSULINA, TIPO:GLARGINA, CONCENTRAÇÃO:100 UI/ML, FORMA FARMACEUTICA:SOLUÇÃO INJETÁVEL, CARACTERISTICA ADICIONAL:COM APLICADOR","TUBETE 3,00 ML",Não,1832603480092,04/09/2020,Pregão,13/10/2020,J,SANOFI MEDLEY FARMACEUTICA LTDA,10.588.595/0010-92,VICTÓRIA COMÉRCIO DE PRODUTOS HOSPITALARES LTDA,00.088.317/0001-21,FUNDACAO MUNICIPAL DE SAUDE DE TUBARAO,13.660.767/0001-99,TUBARAO,SC,"36,0000","59,0600","61,9400",02/2022,"33,2803"
BR0399010,"INSULINA, TIPO:GLARGINA, CONCENTRAÇÃO:100 UI/ML, FORMA FARMACEUTICA:SOLUÇÃO INJETÁVEL, CARACTERISTICA ADICIONAL:COM APLICADOR","TUBETE 3,00 ML",Não,1832603480092,02/12/2020,Pregão,02/12/2020,A,SANOFI MEDLEY FARMACEUTICA LTDA,10.588.595/0010-92,"DUPATRI HOSPITALAR COMERCIO, IMPORTACAO E EXPORTACAO LTDA.",04.027.894/0007-50,MUNICIPIO DE SAO SEBASTIAO,46.482.832/0001-92,SAO SEBASTIAO,SP,"10000,0000","59,7800","62,7000",02/2022,"23,3634"
BR0399010,"INSULINA, TIPO:GLARGINA, CONCENTRAÇÃO:100 UI/ML, FORMA FARMACEUTICA:SOLUÇÃO INJETÁVEL, CARACTERISTICA ADICIONAL:COM APLICADOR","TUBETE 3,00 ML",Não, Não Informado,13/10/2020,Pregão,15/02/2021,J,SANOFI-AVENTIS FARMACEUTICA LTDA,02.685.377/0008-23,"DUPATRI HOSPITALAR COMERCIO, IMPORTACAO E EXPORTACAO LTDA.",04.027.894/0007-50,MUNICIPIO DE BROTAS,46.362.927/0001-72,BROTAS,SP,"350,0000","59,7800","0,0000",N/A,"33,2803"
BR0438153,"INSULINA, TIPO:GLARGINA, CONCENTRAÇÃO:100 UI/ML, FORMA FARMACEUTICA:SOLUÇÃO INJETÁVEL, CARACTERISTICA ADICIONAL:REFIL","TUBETE 3,00 ML",Não, Não Informado,22/07/2021,Pregão,11/08/2021,A,ELI LILLY DO BRASIL LTDA ,43.940.618/0001-44,FRAGNARI DISTRIBUIDORA DE MEDICAMENTOS LTDA. - EPP ,14.271.474/0001-82,MUNICIPIO DE SANTA CRUZ DAS PALMEIRAS,46.371.654/0001-22,SANTA CRUZ DAS PALMEIRAS,SP,"210,0000","60,0000","0,0000",N/A,"31,8771"
BR0433452,"ACESSÓRIO BOMBA INSULINA, TIPO ACESSÓRIO:CÂNULA INFUSÃO CERCA 8 MM, MATERIAL:POLÍMERO, COMPONENTE:C/ AGULHA INTRODUTORA",UNIDADE,Não, Não Informado,07/05/2021,Pregão,11/06/2021,A,ROCHE DIABETES CARE BRASIL LTDA ,23.552.212/0001-87,C.B.S. MEDICO CIENTIFICA S/A ,48.791.685/0001-68,MUNICIPIO DE MAUA,46.522.959/0001-98,MAUA,SP,"800,0000","60,0000","0,0000",N/A,"60,0000"
BR0433455,"ACESSÓRIO BOMBA INSULINA, TIPO ACESSÓRIO:CÂNULA INFUSÃO CERCA 17 MM, MATERIAL:POLÍMERO, COMPONENTE:C/ AGULHA INTRODUTORA",UNIDADE,Não, Não Informado,07/05/2021,Pregão,11/06/2021,A,ROCHE DIABETES CARE BRASIL LTDA ,23.552.212/0001-87,C.B.S. MEDICO CIENTIFICA S/A ,48.791.685/0001-68,MUNICIPIO DE MAUA,46.522.959/0001-98,MAUA,SP,"200,0000","60,0000","0,0000",N/A,"60,0000"
BR0342445,"INSULINA, ORIGEM:HUMANA, TIPO:(N + R) EM PRÉ-MISTURA, CONCENTRAÇÃO:70% + 30% , 100 UI/ML, FORMA FARMACEUTICA:SOLUÇÃO INJETÁVEL","FRASCO 10,00 ML",Não,1126001780013,25/02/2021,Pregão,24/11/2021,A,ELI LILLY DO BRASIL LTDA ,43.940.618/0001-44,CELIA DA CUNHA FRANCA EIRELI,06.059.923/0001-03,MUNICIPIO DE CAMPINA GRANDE DO SUL,76.105.600/0001-86,CAMPINA GRANDE DO SUL,PR,"42,0000","60,0000","50,5900",02/2022,"40,1478"
BR0337472,"INSULINA, ORIGEM:DETEMIR, DOSAGEM:100U/ML, FORMA FARMACÊUTICA:SOLUÇÃO INJETÁVEL, CARACTERÍSTICA ADICIONAL:COM SISTEMA DE APLICAÇÃO","TUBETE 3,00 ML",Não,1176600190041,01/09/2020,Pregão,15/02/2021,J,NOVO NORDISK FARMACEUTICA DO BRASIL LTDA,82.277.955/0001-55,DAKIFILM COMERCIAL LTDA,61.613.881/0001-00,MUNICIPIO DE SAO JOAO DA BOA VISTA,46.429.379/0001-50,SAO JOAO DA BOA VISTA,SP,"15,0000","60,4500","65,5040",02/2022,"58,1278"
BR0337473,"INSULINA, ORIGEM:DETEMIR, DOSAGEM:100U/ML, FORMA FARMACÊUTICA:SOLUÇÃO INJETÁVEL","TUBETE 3,00 ML",Não,1176600190023,05/05/2021,Pregão,07/09/2021,J,NOVO NORDISK FARMACEUTICA DO BRASIL LTDA,82.277.955/0001-55,ONCO PROD DISTRIBUIDORA DE PRODUTOS HOSPITALARES E ONCOLOGICOS LTDA. ,04.307.650/0012-98,MUNICIPIO DE DIVINOLANDIA,46.435.921/0001-88,DIVINOLANDIA,SP,"2200,0000","61,0000","61,8240",02/2022,"61,6023"
BR0337472,"INSULINA, ORIGEM:DETEMIR, DOSAGEM:100U/ML, FORMA FARMACÊUTICA:SOLUÇÃO INJETÁVEL, CARACTERÍSTICA ADICIONAL:COM SISTEMA DE APLICAÇÃO","TUBETE 3,00 ML",Não,1176600190041,15/10/2020,Pregão,16/09/2021,J,NOVO NORDISK FARMACEUTICA DO BRASIL LTDA,82.277.955/0001-55,DAKIFILM COMERCIAL LTDA,61.613.881/0001-00,MUNICIPIO DE ATIBAIA,45.279.635/0001-08,ATIBAIA,SP,"225,0000","61,1300","65,5040",02/2022,"58,1278"
BR0337473,"INSULINA, ORIGEM:DETEMIR, DOSAGEM:100U/ML, FORMA FARMACÊUTICA:SOLUÇÃO INJETÁVEL","TUBETE 3,00 ML",Não,1176600190023,03/05/2021,Pregão,20/10/2021,J,NOVO NORDISK FARMACEUTICA DO BRASIL LTDA,82.277.955/0001-55,DAKIFILM COMERCIAL LTDA,61.613.881/0001-00,MUNICIPIO DE SANTA CRUZ DO RIO PARDO,46.231.890/0001-43,SANTA CRUZ DO RIO PARDO,SP,"3226,0000","61,3000","61,8240",02/2022,"61,6023"
BR0337472,"INSULINA, ORIGEM:DETEMIR, DOSAGEM:100U/ML, FORMA FARMACÊUTICA:SOLUÇÃO INJETÁVEL, CARACTERÍSTICA ADICIONAL:COM SISTEMA DE APLICAÇÃO","TUBETE 3,00 ML",Não,1176600190041,06/05/2021,Pregão,10/06/2021,A,NOVO NORDISK FARMACEUTICA DO BRASIL LTDA,82.277.955/0001-55,PORTAL LTDA ,05.005.873/0001-00,MUNICIPIO DE MAUA,46.522.959/0001-98,MAUA,SP,"800,0000","61,3300","83,4760",02/2022,"62,9542"
BR0337472,"INSULINA, ORIGEM:DETEMIR, DOSAGEM:100U/ML, FORMA FARMACÊUTICA:SOLUÇÃO INJETÁVEL, CARACTERÍSTICA ADICIONAL:COM SISTEMA DE APLICAÇÃO","TUBETE 3,00 ML",Não,1176600190041,12/02/2021,Pregão,22/10/2021,A,NOVO NORDISK FARMACEUTICA DO BRASIL LTDA,82.277.955/0001-55,MEDIMAC COMERCIO DE ARTIGOS MEDICOS LTDA - ME ,03.596.923/0001-46,FUNDO MUNICIPAL DE SAUDE,11.508.022/0001-83,BORBOREMA,SP,"70,0000","61,3300","83,4760",02/2022,"62,9542"
BR0337472,"INSULINA, ORIGEM:DETEMIR, DOSAGEM:100U/ML, FORMA FARMACÊUTICA:SOLUÇÃO INJETÁVEL, CARACTERÍSTICA ADICIONAL:COM SISTEMA DE APLICAÇÃO","TUBETE 3,00 ML",Não,1176600190041,02/02/2021,Pregão,25/02/2021,A,NOVO NORDISK FARMACEUTICA DO BRASIL LTDA,82.277.955/0001-55,NOVO NORDISK FARMACEUTICA DO BRASIL LTDA,82.277.955/0001-55,FUNDO ESTADUAL DE SAUDE,04.384.829/0001-96,ARACAJU,SE,"7500,0000","61,3300","83,4760",02/2022,"62,9542"
BR0383688,"INSULINA, ORIGEM:ASPARTE ASSOCIADA À ASPARTE PROTAMINA, CONCENTRAÇÃO:30% + 70%, 100 UI/ML, FORMA FARMACEUTICA:SOLUÇÃO INJETÁVEL","TUBETE 3,00 ML",Não, Não Informado,05/03/2021,Pregão,04/11/2021,A,NOVO NORDISK FARMACEUTICA DO BRASIL LTDA,82.277.955/0001-55,R.A.P.-APARECIDA - COMERCIO DE MEDICAMENTOS LTDA ME   ,06.968.107/0001-04,MUNICIPIO DE URU,44.556.207/0001-12,URU,SP,"125,0000","61,6200","0,0000",N/A,"41,3101"
BR0399010,"INSULINA, TIPO:GLARGINA, CONCENTRAÇÃO:100 UI/ML, FORMA FARMACEUTICA:SOLUÇÃO INJETÁVEL, CARACTERISTICA ADICIONAL:COM APLICADOR","TUBETE 3,00 ML",Não,1832603480092,04/10/2021,Pregão,10/01/2022,A,SANOFI MEDLEY FARMACEUTICA LTDA,10.588.595/0010-92,BIOHOSP PRODUTOS HOSPITALARES LTDA - EPP ,18.269.125/0001-87,MUNICIPIO DE SAO JOSE DA BARRA,01.616.458/0001-32,SAO JOSE DA BARRA,MG,"200,0000","62,0000","62,7000",02/2022,"23,3634"
