  Base de dados BPS,,,,,,,,,,,,,,,,,,,,,
Dados do Item,,,,Dados da Compra,,,,,Dados do Fabricante Fornecedor,,,,Dados da Instituição,,,,Valores,,,,
Código BR,Descrição CATMAT, Unidade de Fornecimento ,Genérico,Registro Anvisa, Data Compra ,Modalidade da Compra, Data Inserção,Tipo Compra,Fabricante,CNPJ Fabricante,Fornecedor,CNPJ Fornecedor,Nome Instituição,CNPJ Instituição,Município Instituição,UF,Qtd Itens Comprados,Preço Unitário,CMED - Preço Regulado,Competência CMED, Média Ponderada 
BR0276656,"METOPROLOL, PRINCÍPIO ATIVO:SAL SUCCINATO, DOSAGEM:25 MG, APRESENTAÇÃO:LIBERAÇÃO CONTROLADA",COMPRIMIDO,Não,1161800770149,07/01/2021,Pregão,03/01/2022,J,ASTRAZENECA DO BRASIL LTDA.,60.318.797/0001-00,BIOHOSP PRODUTOS HOSPITALARES LTDA - EPP ,18.269.125/0001-87,MUNICIPIO DE PARA DE MINAS,18.313.817/0001-85,PARA DE MINAS,MG,"468,0000","0,5600","0,6232",02/2022,"0,4325"
BR0394650,"METOPROLOL, COMPOSIÇÃO:SAL TARTARATO, CONCENTRAÇÃO:100 MG",COMPRIMIDO - GENÉRICO,Sim,1057306390018,07/10/2021,Dispensa de Licitação,03/11/2021,J,ACHE LABORATORIOS FARMACEUTICOS SA,60.659.463/0029-92,DMTOP COMERCIO DE MEDICAMENTOS E COSMETICOS LTDA,06.271.093/0087-45,MUNICIPIO DE MONTE BELO DO SUL,91.987.669/0001-74,MONTE BELO DO SUL,RS,"30,0000","0,5663","0,6063",02/2022,"0,6262"
BR0394650,"METOPROLOL, COMPOSIÇÃO:SAL TARTARATO, CONCENTRAÇÃO:100 MG",COMPRIMIDO - GENÉRICO,Sim,1057306390018,15/07/2021,Dispensa de Licitação,02/08/2021,J,ACHE LABORATORIOS FARMACEUTICOS SA,60.659.463/0029-92,DMTOP COMERCIO DE MEDICAMENTOS E COSMETICOS LTDA,06.271.093/0087-45,MUNICIPIO DE MONTE BELO DO SUL,91.987.669/0001-74,MONTE BELO DO SUL,RS,"30,0000","0,5770","0,6063",02/2022,"0,6262"
BR0394650,"METOPROLOL, COMPOSIÇÃO:SAL TARTARATO, CONCENTRAÇÃO:100 MG",COMPRIMIDO - GENÉRICO,Sim,1057306390018,13/09/2021,Dispensa de Licitação,05/10/2021,J,ACHE LABORATORIOS FARMACEUTICOS SA,60.659.463/0029-92,DMTOP COMERCIO DE MEDICAMENTOS E COSMETICOS LTDA,06.271.093/0087-45,MUNICIPIO DE MONTE BELO DO SUL,91.987.669/0001-74,MONTE BELO DO SUL,RS,"30,0000","0,5770","0,6063",02/2022,"0,6262"
BR0276657,"METOPROLOL, PRINCÍPIO ATIVO:SAL SUCCINATO, DOSAGEM:50 MG, APRESENTAÇÃO:LIBERAÇÃO CONTROLADA",COMPRIMIDO - GENÉRICO,Sim,1161802490119,10/12/2020,Pregão,21/01/2021,A,ASTRAZENECA DO BRASIL LTDA.,60.318.797/0001-00,D.ARAUJO COMERCIAL EIRELI,23.680.034/0001-70,FUNDO MUNICIPAL DE SAUDE,11.248.285/0001-09,IPOJUCA,PE,"1326000,0000","0,5800","1,0377",02/2022,"0,4718"
BR0276657,"METOPROLOL, PRINCÍPIO ATIVO:SAL SUCCINATO, DOSAGEM:50 MG, APRESENTAÇÃO:LIBERAÇÃO CONTROLADA",COMPRIMIDO,Não,1161800770130,22/10/2021,Pregão,06/01/2022,A,ASTRAZENECA DO BRASIL LTDA.,60.318.797/0001-00,PROHOSP DISTRIBUIDORA DE MEDICAMENTOS LTDA,04.355.394/0003-13,MUNICIPIO DE PALOTINA,76.208.487/0001-64,PALOTINA,PR,"70000,0000","0,5890","1,5950",02/2022,"0,4718"
BR0394650,"METOPROLOL, COMPOSIÇÃO:SAL TARTARATO, CONCENTRAÇÃO:100 MG",COMPRIMIDO,Não,1161800710065,04/09/2020,Pregão,13/10/2020,J,ASTRAZENECA DO BRASIL LTDA.,60.318.797/0001-00,VICTÓRIA COMÉRCIO DE PRODUTOS HOSPITALARES LTDA,00.088.317/0001-21,FUNDACAO MUNICIPAL DE SAUDE DE TUBARAO,13.660.767/0001-99,TUBARAO,SC,"2700,0000","0,5900","0,8970",02/2022,"0,6262"
BR0267688,"METILDOPA, DOSAGEM:500 MG",COMPRIMIDO,Não, Não Informado,16/10/2020,Pregão,03/12/2020,A,ACHE LABORATORIOS FARMACEUTICOS SA,60.659.463/0029-92,R N F DE SOUZA & CIA LTDA,00.647.694/0001-53,FUNDO MUNICIPAL DE SAUDE DE PARECIS,23.045.893/0001-97,PARECIS,RO,"5000,0000","0,5900","1,2283",02/2022,"0,8172"
BR0276656,"METOPROLOL, PRINCÍPIO ATIVO:SAL SUCCINATO, DOSAGEM:25 MG, APRESENTAÇÃO:LIBERAÇÃO CONTROLADA",COMPRIMIDO - GENÉRICO,Sim,1553700400042,13/04/2021,Pregão,27/05/2021,A,ACCORD FARMACÊUTICA LTDA,64.171.697/0001-46,GRAMS & GRAMS LTDA. - ME ,10.448.145/0001-03,FUNDO MUNICIPAL DE SAUDE DE CAPAO ALTO,15.408.168/0001-08,CAPAO ALTO,SC,"10000,0000","0,5900","0,5100",02/2022,"0,3030"
BR0267688,"METILDOPA, DOSAGEM:500 MG",COMPRIMIDO,Não, Não Informado,06/11/2020,Pregão,09/12/2020,A,ACHE LABORATORIOS FARMACEUTICOS SA,60.659.463/0029-92,R N F DE SOUZA & CIA LTDA,00.647.694/0001-53,FUNDO MUNICIPAL DE SAUDE,11.811.613/0001-25,SANTA LUZIA D'OESTE,RO,"500,0000","0,5900","1,2283",02/2022,"0,8172"
BR0276657,"METOPROLOL, PRINCÍPIO ATIVO:SAL SUCCINATO, DOSAGEM:50 MG, APRESENTAÇÃO:LIBERAÇÃO CONTROLADA",COMPRIMIDO,Não,1553700420086,05/08/2021,Pregão,05/10/2021,A,ACCORD FARMACÊUTICA LTDA,64.171.697/0001-46,DORA MEDICAMENTOS LTDA,30.936.479/0001-33,MUNICIPIO DE PIACATU,44.431.245/0001-49,PIACATU,SP,"15000,0000","0,5940","1,5073",02/2022,"0,4718"
BR0276657,"METOPROLOL, PRINCÍPIO ATIVO:SAL SUCCINATO, DOSAGEM:50 MG, APRESENTAÇÃO:LIBERAÇÃO CONTROLADA",COMPRIMIDO - GENÉRICO,Sim,1553700400085,26/10/2021,Pregão,19/01/2022,A,ACCORD FARMACÊUTICA LTDA,64.171.697/0001-46,COMERCIAL CIRURGICA RIOCLARENSE LTDA ,67.729.178/0004-91,MUNICIPIO DE SANTA RITA DO PASSA QUATRO,45.749.819/0001-94,SANTA RITA DO PASSA QUATRO,SP,"1260,0000","0,5980","1,0373",02/2022,"0,4718"
BR0276656,"METOPROLOL, PRINCÍPIO ATIVO:SAL SUCCINATO, DOSAGEM:25 MG, APRESENTAÇÃO:LIBERAÇÃO CONTROLADA",COMPRIMIDO - GENÉRICO,Sim,1553700400042,20/10/2020,Pregão,27/05/2021,A,ACCORD FARMACÊUTICA LTDA,64.171.697/0001-46,DIMASTER - COMERCIO DE PRODUTOS HOSPITALARES LTDA,02.520.829/0001-40,FUNDO MUNICIPAL DE SAUDE DE MIRANTE DA SERRA,06.016.618/0001-26,MIRANTE DA SERRA,RO,"1000,0000","0,6000","0,5130",02/2022,"0,3030"
BR0267689,"METILDOPA, DOSAGEM:250 MG",COMPRIMIDO,Não, Não Informado,05/10/2020,Pregão,03/02/2021,A,EMS S/A,57.507.378/0006-08,NOSSA PHARMACIA EIRELI,04.210.418/0001-84,MUNICIPIO DE NOVO HORIZONTE DO OESTE,63.762.009/0002-30,NOVO HORIZONTE DO OESTE,RO,"200,0000","0,6000","0,0000",N/A,"0,3841"
BR0276657,"METOPROLOL, PRINCÍPIO ATIVO:SAL SUCCINATO, DOSAGEM:50 MG, APRESENTAÇÃO:LIBERAÇÃO CONTROLADA",COMPRIMIDO,Não,1161800770173,19/11/2020,Pregão,25/06/2021,A,ASTRAZENECA DO BRASIL LTDA.,60.318.797/0001-00,PROHOSP DISTRIBUIDORA DE MEDICAMENTOS LTDA,04.355.394/0001-51,FUNDO MUNICIPAL DE SAUDE DE CRUZEIRO DO OESTE,08.888.967/0001-63,CRUZEIRO DO OESTE,PR,"3000,0000","0,6000","1,5952",02/2022,"0,4718"
BR0276657,"METOPROLOL, PRINCÍPIO ATIVO:SAL SUCCINATO, DOSAGEM:50 MG, APRESENTAÇÃO:LIBERAÇÃO CONTROLADA",COMPRIMIDO,Não,1161800770017,04/12/2020,Pregão,04/02/2021,A,ASTRAZENECA DO BRASIL LTDA.,60.318.797/0001-00,PROHOSP DISTRIBUIDORA DE MEDICAMENTOS LTDA,04.355.394/0001-51,MUNICIPIO DE PIEN,76.002.666/0001-40,PIEN,PR,"10000,0000","0,6000","1,5950",02/2022,"0,4718"
BR0276657,"METOPROLOL, PRINCÍPIO ATIVO:SAL SUCCINATO, DOSAGEM:50 MG, APRESENTAÇÃO:LIBERAÇÃO CONTROLADA",COMPRIMIDO - GENÉRICO,Sim,1553700400085,21/12/2021,Pregão,08/02/2022,A,ACCORD FARMACÊUTICA LTDA,64.171.697/0001-46,CENTERMEDI-COMERCIO DE PRODUTOS HOSPITALARES LTDA,03.652.030/0003-32,MUNICIPIO DE QUATRO PONTES,95.719.381/0001-70,QUATRO PONTES,PR,"50000,0000","0,6000","1,0373",02/2022,"0,4718"
BR0276657,"METOPROLOL, PRINCÍPIO ATIVO:SAL SUCCINATO, DOSAGEM:50 MG, APRESENTAÇÃO:LIBERAÇÃO CONTROLADA",COMPRIMIDO,Não,1161800770130,05/10/2020,Pregão,22/02/2021,A,ASTRAZENECA DO BRASIL LTDA.,60.318.797/0001-00,BIOHOSP PRODUTOS HOSPITALARES LTDA - EPP ,18.269.125/0001-87,MUNICIPIO DE IPATINGA,19.876.424/0001-42,IPATINGA,MG,"250000,0000","0,6000","1,5950",02/2022,"0,4718"
BR0276657,"METOPROLOL, PRINCÍPIO ATIVO:SAL SUCCINATO, DOSAGEM:50 MG, APRESENTAÇÃO:LIBERAÇÃO CONTROLADA",COMPRIMIDO,Não,1161800770130,10/05/2021,Pregão,08/11/2021,J,ASTRAZENECA DO BRASIL LTDA.,60.318.797/0001-00,PROHOSP DISTRIBUIDORA DE MEDICAMENTOS LTDA,04.355.394/0001-51,CONSORCIO INTERMUNICIPAL CATARINENSE-CIMCATARINA,12.075.748/0001-32,FLORIANOPOLIS,SC,"1800,0000","0,6000","1,2367",02/2022,"0,8753"
BR0276657,"METOPROLOL, PRINCÍPIO ATIVO:SAL SUCCINATO, DOSAGEM:50 MG, APRESENTAÇÃO:LIBERAÇÃO CONTROLADA",COMPRIMIDO - GENÉRICO,Sim,1553700400085,08/09/2020,Pregão,23/10/2020,A,ACCORD FARMACÊUTICA LTDA,64.171.697/0001-46,PROMEFARMA REPRESENTAÇÕES COMERCIAIS LTDA,81.706.251/0001-98,FUNDO MUNICIPAL DE SAUDE DE SAO JOAO DO TRIUNFO,09.285.785/0001-60,SAO JOAO DO TRIUNFO,PR,"30000,0000","0,6000","1,0373",02/2022,"0,4718"
BR0276657,"METOPROLOL, PRINCÍPIO ATIVO:SAL SUCCINATO, DOSAGEM:50 MG, APRESENTAÇÃO:LIBERAÇÃO CONTROLADA",COMPRIMIDO - GENÉRICO,Sim,1553700400085,02/06/2021,Pregão,21/07/2021,A,ACCORD FARMACÊUTICA LTDA,64.171.697/0001-46,CENTERMEDI - COMERCIO DE PRODUTOS HOSPITARES LTDA. ,03.652.030/0001-70,CONSORCIO INTERMUNICIPAL DO OESTE PAULISTA,18.960.233/0001-00,PRESIDENTE PRUDENTE,SP,"322440,0000","0,6000","1,0373",02/2022,"0,4718"
BR0276657,"METOPROLOL, PRINCÍPIO ATIVO:SAL SUCCINATO, DOSAGEM:50 MG, APRESENTAÇÃO:LIBERAÇÃO CONTROLADA",COMPRIMIDO,Não,1161800770130,04/03/2021,Pregão,04/03/2021,A,ASTRAZENECA DO BRASIL LTDA.,60.318.797/0001-00,PROMEFARMA REPRESENTAÇÕES COMERCIAIS LTDA,81.706.251/0001-98,FUNDO MUNICIPAL DE SAUDE DE DOIS VIZINHOS,08.889.455/0001-11,DOIS VIZINHOS,PR,"20000,0000","0,6000","1,5950",02/2022,"0,4718"
BR0276657,"METOPROLOL, PRINCÍPIO ATIVO:SAL SUCCINATO, DOSAGEM:50 MG, APRESENTAÇÃO:LIBERAÇÃO CONTROLADA",COMPRIMIDO,Não,1161800770106,24/02/2021,Pregão,04/03/2021,A,ASTRAZENECA DO BRASIL LTDA.,60.318.797/0001-00,PROMEFARMA REPRESENTAÇÕES COMERCIAIS LTDA,81.706.251/0001-98,FUNDO MUNICIPAL DE SAUDE DE DOIS VIZINHOS,08.889.455/0001-11,DOIS VIZINHOS,PR,"20000,0000","0,6000","1,5960",02/2022,"0,4718"
BR0267688,"METILDOPA, DOSAGEM:500 MG",COMPRIMIDO,Não, Não Informado,07/04/2021,Pregão,10/09/2021,A,BELFAR LIMITADA,18.324.343/0001-77,VFB BRASIL LTDA,30.949.099/0001-33,FUNDO MUNICIPAL DE SAUDE,07.851.282/0001-80,ROLIM DE MOURA,RO,"12000,0000","0,6000","0,0000",N/A,"0,8172"
BR0267689,"METILDOPA, DOSAGEM:250 MG",COMPRIMIDO,Não,1468200090062,25/10/2021,Pregão,30/12/2021,A,SUN FARMACEUTICA DO BRASIL LTDA ,05.035.244/0001-23,MEDH DISTRIBUIDORA DE MEDICAMENTOS LTDA,18.917.657/0001-83,MUNICIPIO DE IRAI DE MINAS,18.158.642/0001-89,IRAI DE MINAS,MG,"150,0000","0,6010","0,8710",02/2022,"0,3841"
BR0276657,"METOPROLOL, PRINCÍPIO ATIVO:SAL SUCCINATO, DOSAGEM:50 MG, APRESENTAÇÃO:LIBERAÇÃO CONTROLADA",COMPRIMIDO - GENÉRICO,Sim,1553700400085,22/10/2021,Pregão,18/02/2022,A,ACCORD FARMACÊUTICA LTDA,64.171.697/0001-46,SANTO REMEDIO -COMERCIO DE PRODUTOS MEDICO-HOSPITALAR EIRELI ,28.643.008/0001-95,FUNDO MUNICIPAL DE SAUDE DE CAFEARA,09.141.808/0001-63,CAFEARA,PR,"10000,0000","0,6027","1,0373",02/2022,"0,4718"
BR0276657,"METOPROLOL, PRINCÍPIO ATIVO:SAL SUCCINATO, DOSAGEM:50 MG, APRESENTAÇÃO:LIBERAÇÃO CONTROLADA",COMPRIMIDO,Não,1161800770017,12/08/2021,Pregão,05/01/2022,A,ASTRAZENECA DO BRASIL LTDA.,60.318.797/0001-00,SANFARMA COMERCIO DE MEDICAMENTOS LTDA,00.895.119/0001-70,FUNDO MUNICIPAL DE SAUDE DE ITABAIANA SERGIPE,12.219.015/0001-24,ITABAIANA,SE,"15600,0000","0,6100","1,5950",02/2022,"0,4718"
BR0276657,"METOPROLOL, PRINCÍPIO ATIVO:SAL SUCCINATO, DOSAGEM:50 MG, APRESENTAÇÃO:LIBERAÇÃO CONTROLADA",COMPRIMIDO,Não, Não Informado,26/01/2022,Pregão,14/02/2022,A,HYPERA S.A.,02.932.074/0001-91,PROMEFARMA REPRESENTAÇÕES COMERCIAIS LTDA,81.706.251/0001-98,FUNDO MUNICIPAL DE SAUDE DO MUNICIPIO DE GOIOERE,09.298.629/0001-34,GOIOERE,PR,"25000,0000","0,6100","0,0000",N/A,"0,4718"
BR0276657,"METOPROLOL, PRINCÍPIO ATIVO:SAL SUCCINATO, DOSAGEM:50 MG, APRESENTAÇÃO:LIBERAÇÃO CONTROLADA",COMPRIMIDO,Não, Não Informado,08/09/2020,Pregão,17/12/2020,A,BRAINFARMA INDUSTRIA QUIMICA E FARMACEUTICA S.A. ,05.161.069/0001-10,RG2S DISTRIBUIDORA DE MEDICAMENTOS LTDA,31.905.076/0001-90,FUNDO MUNICIPAL DE SAUDE,10.552.903/0001-39,DESCANSO,SC,"45000,0000","0,6200","0,0000",N/A,"0,4718"
BR0267689,"METILDOPA, DOSAGEM:250 MG",COMPRIMIDO,Não,1071402710023,04/05/2021,Pregão,20/09/2021,A,SANVAL COMERCIO E INDUSTRIA LTDA,61.068.755/0001-12,A C COMERCIO ATACADISTA DE MEDICAMENTOS EIRELI,38.084.429/0001-87,FUNDO MUNICIPAL DE SAUDE,09.555.110/0001-94,NOVO REPARTIMENTO,PA,"9000,0000","0,6300","0,5464",02/2022,"0,3841"
BR0276657,"METOPROLOL, PRINCÍPIO ATIVO:SAL SUCCINATO, DOSAGEM:50 MG, APRESENTAÇÃO:LIBERAÇÃO CONTROLADA",COMPRIMIDO,Não,1161800770130,06/11/2020,Pregão,20/11/2020,A,ASTRAZENECA DO BRASIL LTDA.,60.318.797/0001-00,BIOHOSP PRODUTOS HOSPITALARES LTDA - EPP ,18.269.125/0001-87,CONSORCIO INTERMUNICIPAL DO OESTE PAULISTA,18.960.233/0001-00,PRESIDENTE PRUDENTE,SP,"277000,0000","0,6300","1,5950",02/2022,"0,4718"
BR0276656,"METOPROLOL, PRINCÍPIO ATIVO:SAL SUCCINATO, DOSAGEM:25 MG, APRESENTAÇÃO:LIBERAÇÃO CONTROLADA",COMPRIMIDO,Não, Não Informado,14/09/2021,Pregão,24/09/2021,J,PHARLAB INDUSTRIA FARMACEUTICA S.A ,02.501.297/0002-85,MEDICALL FARMA DISTRIBUIDORA DE PRODUTOS MEDICOS E HOSPITALARES LTDA - ME ,10.267.695/0001-26,MUNICIPIO DE COTIA,46.523.049/0001-20,COTIA,SP,"450,0000","0,6300","0,0000",N/A,"0,4325"
BR0276657,"METOPROLOL, PRINCÍPIO ATIVO:SAL SUCCINATO, DOSAGEM:50 MG, APRESENTAÇÃO:LIBERAÇÃO CONTROLADA",COMPRIMIDO - GENÉRICO,Sim,1410706300090,08/03/2021,Pregão,30/09/2021,A,PHARLAB INDUSTRIA FARMACEUTICA S.A ,02.501.297/0001-02,DORA MEDICAMENTOS LTDA,30.936.479/0001-33,MUNICIPIO DE LUCIANOPOLIS,44.518.504/0001-73,LUCIANOPOLIS,SP,"6000,0000","0,6390","0,9950",02/2022,"0,4718"
BR0276657,"METOPROLOL, PRINCÍPIO ATIVO:SAL SUCCINATO, DOSAGEM:50 MG, APRESENTAÇÃO:LIBERAÇÃO CONTROLADA",COMPRIMIDO - GENÉRICO,Sim,1410706300090,05/03/2021,Pregão,04/11/2021,A,PHARLAB INDUSTRIA FARMACEUTICA S.A ,02.501.297/0001-02,DORA MEDICAMENTOS LTDA,30.936.479/0001-33,MUNICIPIO DE URU,44.556.207/0001-12,URU,SP,"6000,0000","0,6400","0,9950",02/2022,"0,4718"
BR0267688,"METILDOPA, DOSAGEM:500 MG",COMPRIMIDO - GENÉRICO,Sim,1023505640011,05/07/2021,Pregão,14/09/2021,A,EMS S/A,57.507.378/0003-65,CIRURGICA SANTA CRUZ COM. DE PRODUTOS HOSPITALARES LTDA. ,94.516.671/0001-53,CONSORCIO INTERMUNICIPAL DE SAUDE DO VALE DO RIO TAQUARI - CONSISA -VRT,07.242.772/0001-89,LAJEADO,RS,"124000,0000","0,6400","1,1407",02/2022,"0,8172"
BR0276657,"METOPROLOL, PRINCÍPIO ATIVO:SAL SUCCINATO, DOSAGEM:50 MG, APRESENTAÇÃO:LIBERAÇÃO CONTROLADA",COMPRIMIDO - GENÉRICO,Sim,1553700400085,11/06/2021,Pregão,14/06/2021,A,ACCORD FARMACÊUTICA LTDA,64.171.697/0001-46,PROMEFARMA REPRESENTAÇÕES COMERCIAIS LTDA,81.706.251/0001-98,FUNDO MUNICIPAL DE SAUDE DO MUNICIPIO DE GOIOERE,09.298.629/0001-34,GOIOERE,PR,"25000,0000","0,6400","1,0373",02/2022,"0,4718"
BR0394650,"METOPROLOL, COMPOSIÇÃO:SAL TARTARATO, CONCENTRAÇÃO:100 MG",COMPRIMIDO,Não,1161800710065,19/01/2021,Pregão,19/07/2021,A,ASTRAZENECA DO BRASIL LTDA.,60.318.797/0001-00,ONCO PROD DISTRIBUIDORA DE PRODUTOS HOSPITALARES E ONCOLOGICOS LTDA. ,04.307.650/0012-98,CONSORCIO INTERMUNICIPAL - CI - CENTRO SUL,07.926.117/0001-40,CAMAQUA,RS,"433000,0000","0,6400","1,1570",02/2022,"0,2956"
BR0276657,"METOPROLOL, PRINCÍPIO ATIVO:SAL SUCCINATO, DOSAGEM:50 MG, APRESENTAÇÃO:LIBERAÇÃO CONTROLADA",COMPRIMIDO - GENÉRICO,Sim,1553700400085,10/11/2021,Pregão,14/12/2021,A,ACCORD FARMACÊUTICA LTDA,64.171.697/0001-46,COMERCIAL CIRURGICA RIOCLARENSE LTDA ,67.729.178/0004-91,MUNICIPIO DE NOVA EUROPA,71.989.982/0001-34,NOVA EUROPA,SP,"12000,0000","0,6500","1,0373",02/2022,"0,4718"
BR0394650,"METOPROLOL, COMPOSIÇÃO:SAL TARTARATO, CONCENTRAÇÃO:100 MG",COMPRIMIDO,Não, Não Informado,23/09/2020,Pregão,28/12/2020,A,MULTILAB LABORATORIO DE ANALISES CLINICAS LTDA ,00.860.254/0001-80,LUMANN DISTRIBUIDORA DE MEDICAMENTOS LTDA ,26.419.311/0001-83,FUNDO MUNICIPAL DE SAUDE DE ESPIGAO DO OESTE (FMS),23.109.604/0001-76,ESPIGAO D'OESTE,RO,"500,0000","0,6500","0,0000",N/A,"0,2956"
BR0276657,"METOPROLOL, PRINCÍPIO ATIVO:SAL SUCCINATO, DOSAGEM:50 MG, APRESENTAÇÃO:LIBERAÇÃO CONTROLADA",COMPRIMIDO,Não, Não Informado,10/11/2021,Pregão,02/02/2022,A,MEDLEY S A INDUSTRIA FARMACEUTICA ,50.929.710/0001-79,J DE BRITO - DISTRIBUIDORA DE MEDICAMENTOS E CORRELATOS,32.282.308/0001-63,MUNICIPIO DE NOSSA SENHORA DAS GRACAS,76.970.300/0001-65,NOSSA SENHORA DAS GRACAS,PR,"2500,0000","0,6500","0,0000",N/A,"0,4718"
BR0276657,"METOPROLOL, PRINCÍPIO ATIVO:SAL SUCCINATO, DOSAGEM:50 MG, APRESENTAÇÃO:LIBERAÇÃO CONTROLADA",COMPRIMIDO - GENÉRICO,Sim,1553700400085,02/12/2020,Pregão,25/06/2021,A,ACCORD FARMACÊUTICA LTDA,64.171.697/0001-46,LIGIA MARIA CARNEIRO ,29.228.930/0001-89,FUNDO MUNICIPAL DE SAUDE DE JARAGUA DO SUL,14.007.211/0001-60,JARAGUA DO SUL,SC,"20000,0000","0,6500","1,0250",02/2022,"0,4718"
BR0276656,"METOPROLOL, PRINCÍPIO ATIVO:SAL SUCCINATO, DOSAGEM:25 MG, APRESENTAÇÃO:LIBERAÇÃO CONTROLADA",COMPRIMIDO,Não,1161802520141,06/10/2020,Pregão,11/11/2020,A,ASTRAZENECA DO BRASIL LTDA.,60.318.797/0001-00,BIOHOSP PRODUTOS HOSPITALARES LTDA - EPP ,18.269.125/0001-87,MUNICIPIO DE SAO JOAO BATISTA DO GLORIA,18.241.778/0001-58,SAO JOAO BATISTA DO GLORIA,MG,"7300,0000","0,6500","0,6832",02/2022,"0,3030"
BR0276657,"METOPROLOL, PRINCÍPIO ATIVO:SAL SUCCINATO, DOSAGEM:50 MG, APRESENTAÇÃO:LIBERAÇÃO CONTROLADA",COMPRIMIDO,Não, Não Informado,31/08/2020,Pregão,23/09/2020,A,HYPERMARCAS S/A ,02.932.074/0032-98,PROMEFARMA REPRESENTAÇÕES COMERCIAIS LTDA,81.706.251/0001-98,MUNICIPIO DE LUPIONOPOLIS,75.845.511/0001-03,LUPIONOPOLIS,PR,"15000,0000","0,6500","0,0000",N/A,"0,4718"
BR0276657,"METOPROLOL, PRINCÍPIO ATIVO:SAL SUCCINATO, DOSAGEM:50 MG, APRESENTAÇÃO:LIBERAÇÃO CONTROLADA",COMPRIMIDO,Não,1161800770017,30/11/2020,Pregão,06/12/2020,A,ASTRAZENECA DO BRASIL LTDA.,60.318.797/0001-00,BIOHOSP PRODUTOS HOSPITALARES LTDA - EPP ,18.269.125/0001-87,MUNICIPIO DE DIVINOLANDIA,46.435.921/0001-88,DIVINOLANDIA,SP,"3000,0000","0,6500","1,5950",02/2022,"0,4718"
BR0276657,"METOPROLOL, PRINCÍPIO ATIVO:SAL SUCCINATO, DOSAGEM:50 MG, APRESENTAÇÃO:LIBERAÇÃO CONTROLADA",CÁPSULA,Não, Não Informado,13/07/2021,Pregão,22/12/2021,A,ACCORD FARMACÊUTICA LTDA,64.171.697/0001-46,CENTERMEDI - COMERCIO DE PRODUTOS HOSPITARES LTDA. ,03.652.030/0001-70,MUNICIPIO DE PORTO FERREIRA,45.339.363/0001-94,PORTO FERREIRA,SP,"20000,0000","0,6500","1,0373",02/2022,"0,7485"
BR0276657,"METOPROLOL, PRINCÍPIO ATIVO:SAL SUCCINATO, DOSAGEM:50 MG, APRESENTAÇÃO:LIBERAÇÃO CONTROLADA",COMPRIMIDO - GENÉRICO,Sim,1410706300090,23/02/2021,Pregão,22/03/2021,J,PHARLAB INDUSTRIA FARMACEUTICA S.A ,02.501.297/0001-02,R.A.P.-APARECIDA - COMERCIO DE MEDICAMENTOS LTDA ME   ,06.968.107/0001-04,MUNICIPIO DE PIACATU,44.431.245/0001-49,PIACATU,SP,"720,0000","0,6600","0,7807",02/2022,"0,8753"
BR0267689,"METILDOPA, DOSAGEM:250 MG",COMPRIMIDO - GENÉRICO,Sim,1023505640028,19/07/2021,Pregão,10/08/2021,A,EMS S/A,57.507.378/0003-65,IMPERIO MEDICAMENTOS E MATERIAL HOSPITALARES LTDA,36.846.568/0001-75,MUNICIPIO DE ARRAIAL - SECRETARIA DE SAUDE E SANEAMENTO,02.545.932/0001-45,ARRAIAL,PI,"2500,0000","0,6600","0,6127",02/2022,"0,3841"
BR0276657,"METOPROLOL, PRINCÍPIO ATIVO:SAL SUCCINATO, DOSAGEM:50 MG, APRESENTAÇÃO:LIBERAÇÃO CONTROLADA",COMPRIMIDO - GENÉRICO,Sim,1553700400085,12/05/2021,Pregão,22/06/2021,A,ACCORD FARMACÊUTICA LTDA,64.171.697/0001-46,CENTERMEDI-COMERCIO DE PRODUTOS HOSPITALARES LTDA,03.652.030/0003-32,FUNDO MUNICIPAL DE SAUDE DE TRES LAGOAS-MS,13.034.603/0001-56,TRES LAGOAS,MS,"420000,0000","0,6600","1,0250",02/2022,"0,4718"
BR0267688,"METILDOPA, DOSAGEM:500 MG",COMPRIMIDO - GENÉRICO,Sim,1023505640011,07/10/2021,Pregão,19/10/2021,A,EMS S/A,57.507.378/0003-65,GRAMS & GRAMS LTDA. - ME ,10.448.145/0001-03,MUNICIPIO DE MARMELEIRO,76.205.665/0001-01,MARMELEIRO,PR,"20000,0000","0,6790","1,1407",02/2022,"0,8172"
BR0276657,"METOPROLOL, PRINCÍPIO ATIVO:SAL SUCCINATO, DOSAGEM:50 MG, APRESENTAÇÃO:LIBERAÇÃO CONTROLADA",COMPRIMIDO,Não,1049202420130,09/04/2021,Pregão,23/06/2021,A,BIOLAB FARMA GENERICOS LTDA,33.150.764/0001-12,DROGAFONTE LTDA,08.778.201/0001-26,FUNDO MUNICIPAL DE SAUDE,11.490.408/0001-05,ALHANDRA,PB,"1500,0000","0,6800","1,4353",02/2022,"0,4718"
BR0394650,"METOPROLOL, COMPOSIÇÃO:SAL TARTARATO, CONCENTRAÇÃO:100 MG",COMPRIMIDO,Não, Não Informado,21/10/2020,Pregão,21/10/2020,A,ACCORD FARMACÊUTICA LTDA,64.171.697/0001-46,HOSPIDROGAS COMERCIO DE PRODUTOS HOSPITALARES LTDA ,35.997.345/0001-46,SECRETARIA DE ESTADO DA SAUDE,27.080.605/0001-96,VITORIA,ES,"4500,0000","0,6836","0,0000",N/A,"0,2956"
