  Base de dados BPS,,,,,,,,,,,,,,,,,,,,,
Dados do Item,,,,Dados da Compra,,,,,Dados do Fabricante Fornecedor,,,,Dados da Instituição,,,,Valores,,,,
Código BR,Descrição CATMAT, Unidade de Fornecimento ,Genérico,Registro Anvisa, Data Compra ,Modalidade da Compra, Data Inserção,Tipo Compra,Fabricante,CNPJ Fabricante,Fornecedor,CNPJ Fornecedor,Nome Instituição,CNPJ Instituição,Município Instituição,UF,Qtd Itens Comprados,Preço Unitário,CMED - Preço Regulado,Competência CMED, Média Ponderada 
BR0268856,"LOSARTANA POTÁSSICA, DOSAGEM:50 MG",COMPRIMIDO - GENÉRICO,Sim,1256802020228,30/09/2020,Pregão,16/11/2020,A,"PRATI, DONADUZZI E CIA LTDA",73.856.593/0001-66,"PRATI, DONADUZZI E CIA LTDA",73.856.593/0001-66,MUNICIPIO DE BAURU,46.137.410/0001-80,BAURU,SP,"9700000,0000","0,0876","0,5128",02/2022,"0,0717"
BR0268856,"LOSARTANA POTÁSSICA, DOSAGEM:50 MG",COMPRIMIDO - GENÉRICO,Sim,1256802020228,21/12/2020,Pregão,11/08/2021,A,"PRATI, DONADUZZI E CIA LTDA",73.856.593/0001-66,INOVAMED COMERCIO DE MEDICAMENTOS LTDA - EPP ,12.889.035/0001-02,MUNICIPIO DE TAMBAU,46.373.445/0001-18,TAMBAU,SP,"700000,0000","0,0878","0,5128",02/2022,"0,0717"
BR0268856,"LOSARTANA POTÁSSICA, DOSAGEM:50 MG",COMPRIMIDO - GENÉRICO,Sim,1256802020023,08/12/2020,Pregão,18/09/2021,A,"PRATI, DONADUZZI E CIA LTDA",73.856.593/0001-66,DIMASTER - COMERCIO DE PRODUTOS HOSPITALARES LTDA,02.520.829/0001-40,MUNICIPIO DE TAMARANA,01.613.167/0001-90,TAMARANA,PR,"100000,0000","0,0880","1,2847",02/2022,"0,0717"
BR0268856,"LOSARTANA POTÁSSICA, DOSAGEM:50 MG",COMPRIMIDO - GENÉRICO,Sim,1256802020023,15/09/2020,Pregão,26/01/2021,A,"PRATI, DONADUZZI E CIA LTDA",73.856.593/0001-66,CIRURGICA NOSSA SENHORA - EIRELI,24.586.988/0001-80,FUNDO MUNICIPAL DE SAUDE DE BASTOS,11.892.520/0001-72,BASTOS,SP,"20000,0000","0,0890","1,2847",02/2022,"0,0717"
BR0268856,"LOSARTANA POTÁSSICA, DOSAGEM:50 MG",COMPRIMIDO - GENÉRICO,Sim,1256802020023,02/12/2020,Pregão,24/05/2021,A,"PRATI, DONADUZZI E CIA LTDA",73.856.593/0001-66,DIMASTER - COMERCIO DE PRODUTOS HOSPITALARES LTDA,02.520.829/0001-40,FUNDO MUNICIPAL DE SAUDE,11.291.694/0001-80,APARECIDA DO TABOADO,MS,"390000,0000","0,0890","1,2690",02/2022,"0,0717"
BR0268856,"LOSARTANA POTÁSSICA, DOSAGEM:50 MG",COMPRIMIDO - GENÉRICO,Sim,1256802020023,09/03/2021,Pregão,09/06/2021,A,"PRATI, DONADUZZI E CIA LTDA",73.856.593/0001-66,FLAVIA GENELHU PENNA - ME ,24.325.781/0001-52,FUNDO MUNICIPAL DE SAUDE DE ITAGUAI - FMSI,11.855.524/0001-80,ITAGUAI,RJ,"550000,0000","0,0890","1,3167",02/2022,"0,0717"
BR0287473,"LOSARTANA POTÁSSICA, DOSAGEM:100 MG",COMPRIMIDO - GENÉRICO,Sim,1256802020074,07/06/2021,Pregão,20/09/2021,A,"PRATI, DONADUZZI E CIA LTDA",73.856.593/0001-66,ARMAZEM DOS MEDICAMENTOS EIRELI ,27.718.661/0001-03,FUNDO MUNICIPAL DE SAUDE DE PIMENTA BUENO,08.968.508/0001-90,PIMENTA BUENO,RO,"10000,0000","0,0900","0,9140",02/2022,"0,2159"
BR0267647,"DIGOXINA, DOSAGEM:0,25 MG",COMPRIMIDO - GENÉRICO,Sim,1410700590021,22/07/2021,Pregão,16/08/2021,A,PHARLAB INDUSTRIA FARMACEUTICA S.A ,02.501.297/0001-02,JETHAMED COMERCIO DE PRODUTOS HOSPITALARES LTDA,34.027.398/0001-71,MUNICIPIO DE SAO JOSE DOS PINHAIS,76.105.543/0001-35,SAO JOSE DOS PINHAIS,PR,"98300,0000","0,0900","0,0853",02/2022,"0,1071"
BR0267674,"HIDROCLOROTIAZIDA, DOSAGEM:25 MG",COMPRIMIDO,Não,1037001040019,01/06/2021,Pregão,23/09/2021,A,LABORATORIO TEUTO BRASILEIRO S/A ,17.159.229/0001-76,IASMINE SOARES BEZERRA,20.653.373/0001-79,FUNDO MUNICIPAL DE SAUDE DE JUAZEIRO DO NORTE,11.422.073/0001-98,JUAZEIRO DO NORTE,CE,"300000,0000","0,0900","0,2385",02/2022,"0,0411"
BR0267674,"HIDROCLOROTIAZIDA, DOSAGEM:25 MG",COMPRIMIDO,Não,1438100650056,05/11/2020,Pregão,17/03/2021,A,CIMED INDUSTRIA DE MEDICAMENTOS LTDA ,02.814.497/0001-07,ECO - FARMAS - COMERCIO DE MEDICAMENTOS LTDA - ME ,85.477.586/0001-32,MUNICIPIO DE BOA VISTA DA APARECIDA,78.121.985/0001-09,BOA VISTA DA APARECIDA,PR,"2000,0000","0,0900","0,2015",02/2022,"0,0411"
BR0268856,"LOSARTANA POTÁSSICA, DOSAGEM:50 MG",COMPRIMIDO - GENÉRICO,Sim,1256802020023,05/04/2021,Pregão,08/04/2021,A,"PRATI, DONADUZZI E CIA LTDA",73.856.593/0001-66,GLORIA FARMA DISTRIBUIDORA LTDA - ME ,10.436.883/0001-30,FUNDO MUNICIPAL DE SAUDE,11.266.975/0001-82,CAMPO DO BRITO,SE,"25000000,0000","0,0900","1,2847",02/2022,"0,0717"
BR0267674,"HIDROCLOROTIAZIDA, DOSAGEM:25 MG",COMPRIMIDO,Não,1091700320058,01/02/2021,Dispensa de Licitação,07/05/2021,A,MEDQUIMICA INDUSTRIA FARMACEUTICA LTDA ,17.875.154/0001-20,MAIS SAUDE EIRELI - EPP ,10.436.813/0001-82,MUNICIPIO DE CAJUEIRO DA PRAIA - SECRETARIA MUNICIPAL DE SAUDE,05.266.565/0001-39,CAJUEIRO DA PRAIA,PI,"30000,0000","0,0900","0,1303",02/2022,"0,0411"
BR0267647,"DIGOXINA, DOSAGEM:0,25 MG",COMPRIMIDO,Não, Não Informado,09/02/2021,Pregão,30/06/2021,A,PHARLAB INDUSTRIA FARMACEUTICA S.A ,02.501.297/0002-85,BS DISTRIBUIDORA HOSPITALAR EIRELI,32.910.616/0001-96,FUNDO MUNICIPAL DE SAUDE DE TOMAR DO GERU,11.412.389/0001-07,TOMAR DO GERU,SE,"15000,0000","0,0900","0,0000",N/A,"0,1071"
BR0268856,"LOSARTANA POTÁSSICA, DOSAGEM:50 MG",COMPRIMIDO - GENÉRICO,Sim,1256802020228,02/09/2020,Pregão,02/12/2020,A,"PRATI, DONADUZZI E CIA LTDA",73.856.593/0001-66,DIMASTER - COMERCIO DE PRODUTOS HOSPITALARES LTDA,02.520.829/0001-40,FUNDO MUNICIPAL DE SAUDE,10.411.736/0001-06,BRASILANDIA,MS,"50000,0000","0,0900","0,5128",02/2022,"0,0717"
BR0268856,"LOSARTANA POTÁSSICA, DOSAGEM:50 MG",COMPRIMIDO - GENÉRICO,Sim,1256802020023,02/09/2020,Pregão,07/12/2020,A,"PRATI, DONADUZZI E CIA LTDA",73.856.593/0001-66,GLORIA FARMA DISTRIBUIDORA LTDA - ME ,10.436.883/0001-30,FUNDO MUNICIPAL DE SAUDE DE ITABAIANA SERGIPE,12.219.015/0001-24,ITABAIANA,SE,"525000,0000","0,0900","1,2847",02/2022,"0,0717"
BR0268856,"LOSARTANA POTÁSSICA, DOSAGEM:50 MG",COMPRIMIDO - GENÉRICO,Sim,1256802020023,02/09/2020,Pregão,07/12/2020,A,"PRATI, DONADUZZI E CIA LTDA",73.856.593/0001-66,DROGAFONTE LTDA,08.778.201/0001-26,FUNDO MUNICIPAL DE SAUDE DE ITABAIANA SERGIPE,12.219.015/0001-24,ITABAIANA,SE,"1575000,0000","0,0900","1,2847",02/2022,"0,0717"
BR0267647,"DIGOXINA, DOSAGEM:0,25 MG",COMPRIMIDO - GENÉRICO,Sim,1410700590011,25/09/2020,Pregão,23/12/2021,A,PHARLAB INDUSTRIA FARMACEUTICA S.A ,02.501.297/0001-02,DISTRIBUIDORA DE MEDICAMENTOS BACKES EIRELI ,25.279.552/0001-01,FUNDO MUNICIPAL DE SAUDE DE PINDOBA,11.243.983/0001-03,PINDOBA,AL,"8000,0000","0,0900","0,3855",02/2022,"0,1071"
BR0267647,"DIGOXINA, DOSAGEM:0,25 MG",COMPRIMIDO,Não, Não Informado,18/05/2021,Pregão,27/07/2021,A,PHARLAB INDUSTRIA FARMACEUTICA S.A ,02.501.297/0002-85,R.A.P.-APARECIDA - COMERCIO DE MEDICAMENTOS LTDA ME   ,06.968.107/0001-04,MUNICIPIO DE BROTAS,46.362.927/0001-72,BROTAS,SP,"20000,0000","0,0900","0,0000",N/A,"0,1071"
BR0267647,"DIGOXINA, DOSAGEM:0,25 MG",COMPRIMIDO,Não, Não Informado,19/04/2021,Pregão,09/06/2021,A,PHARLAB INDUSTRIA FARMACEUTICA S.A ,02.501.297/0002-85,LAISE DE LIMA E SILVA - EPP ,23.706.033/0001-57,FUNDO MUNICIPAL DE SAUDE,11.248.285/0001-09,IPOJUCA,PE,"29621,0000","0,0900","0,0000",N/A,"0,1071"
BR0267647,"DIGOXINA, DOSAGEM:0,25 MG",COMPRIMIDO - GENÉRICO,Sim,1410700590038,07/02/2021,Pregão,09/11/2021,A,PHARLAB INDUSTRIA FARMACEUTICA S.A ,02.501.297/0001-02,PONTAMED FARMACEUTICA LTDA ,02.816.696/0001-54,FUNDO MUNICIPAL DA SAUDE,13.792.329/0001-84,CURITIBA,PR,"400000,0000","0,0900","0,3773",02/2022,"0,1071"
BR0267647,"DIGOXINA, DOSAGEM:0,25 MG",COMPRIMIDO,Não, Não Informado,05/08/2021,Pregão,13/01/2022,A,PHARLAB INDUSTRIA FARMACEUTICA S.A ,02.501.297/0002-85,MARCELA CAROLINE BASTOS SALDANHA EIRELI,30.034.749/0001-10,FUNDO MUNICIPAL DE SAUDE,08.194.799/0001-06,MACHADOS,PE,"4000,0000","0,0900","0,0000",N/A,"0,1071"
BR0270788,"LOSARTANA POTÁSSICA, APRESENTAÇÃO:ASSOCIADO à HIDROCLOROTIAZIDA, DOSAGEM:50MG + 12,5MG",COMPRIMIDO - GENÉRICO,Sim,1542302990030,07/04/2021,Pregão,10/09/2021,A,GEOLAB INDUSTRIA FARMACÊUTICA LTDA,03.485.572/0001-04,VFB BRASIL LTDA,30.949.099/0001-33,FUNDO MUNICIPAL DE SAUDE,07.851.282/0001-80,ROLIM DE MOURA,RO,"900,0000","0,0900","0,9747",02/2022,"0,1210"
BR0267674,"HIDROCLOROTIAZIDA, DOSAGEM:25 MG",COMPRIMIDO,Não,1037001040043,01/02/2021,Dispensa de Licitação,07/05/2021,A,LABORATORIO TEUTO BRASILEIRO S/A ,17.159.229/0001-76,MAIS SAUDE EIRELI - EPP ,10.436.813/0001-82,MUNICIPIO DE CAJUEIRO DA PRAIA - SECRETARIA MUNICIPAL DE SAUDE,05.266.565/0001-39,CAJUEIRO DA PRAIA,PI,"30000,0000","0,0900","0,0000",N/A,"0,0411"
BR0268856,"LOSARTANA POTÁSSICA, DOSAGEM:50 MG",COMPRIMIDO - GENÉRICO,Sim,1542301730256,16/04/2021,Pregão,20/08/2021,A,GEOLAB INDUSTRIA FARMACÊUTICA LTDA,03.485.572/0001-04,LOGER DISTRIBUIDORA DE MEDICAMENTOS E MATERIAIS HOSPITALARES EIRELI ,27.600.270/0001-90,FUNDO MUNICIPAL DE SAUDE DE JOAO NEIVA,10.585.650/0001-08,JOAO NEIVA,ES,"350000,0000","0,0900","1,0209",02/2022,"0,0717"
BR0268856,"LOSARTANA POTÁSSICA, DOSAGEM:50 MG",COMPRIMIDO - GENÉRICO,Sim,1542301730256,12/11/2021,Pregão,12/11/2021,A,GEOLAB INDUSTRIA FARMACÊUTICA LTDA,03.485.572/0001-04,ACACIA COMERCIO DE MEDICAMENTOS LTDA ,03.945.035/0001-91,MUNICIPIO DE TAQUARAL,01.610.390/0001-84,TAQUARAL,SP,"1000,0000","0,0900","1,0334",02/2022,"0,0717"
BR0268856,"LOSARTANA POTÁSSICA, DOSAGEM:50 MG",COMPRIMIDO - GENÉRICO,Sim,1256802020198,24/03/2021,Pregão,12/10/2021,A,"PRATI, DONADUZZI E CIA LTDA",73.856.593/0001-66,LAISE DE LIMA E SILVA - EPP ,23.706.033/0001-57,TORITAMA FUNDO MUNICIPAL DE SAUDE,11.073.548/0001-88,TORITAMA,PE,"140000,0000","0,0900","0,8472",02/2022,"0,0717"
BR0268856,"LOSARTANA POTÁSSICA, DOSAGEM:50 MG",COMPRIMIDO - GENÉRICO,Sim,1256802020228,17/03/2021,Pregão,06/08/2021,A,"PRATI, DONADUZZI E CIA LTDA",73.856.593/0001-66,LAISE DE LIMA E SILVA - EPP ,23.706.033/0001-57,FUNDO MUNICIPAL DE SAUDE DE FEIRA NOVA,11.472.134/0001-21,FEIRA NOVA,PE,"360000,0000","0,0900","0,5128",02/2022,"0,0717"
BR0268856,"LOSARTANA POTÁSSICA, DOSAGEM:50 MG",COMPRIMIDO - GENÉRICO,Sim,1256802020023,08/06/2021,Pregão,20/01/2022,A,"PRATI, DONADUZZI E CIA LTDA",73.856.593/0001-66,PHOSPODONT LTDA ,04.451.626/0001-75,FUNDO MUNICIPAL DE SAUDE,07.615.929/0001-74,ITABAIANA,PB,"50000,0000","0,0900","1,2847",02/2022,"0,0717"
BR0268856,"LOSARTANA POTÁSSICA, DOSAGEM:50 MG",COMPRIMIDO,Não,1002900070074,06/07/2021,Pregão,14/10/2021,A,ORGANON FARMACEUTICA LTDA.,45.987.013/0001-34,EXCLUSIVA DISTRIBUIDORA DE MEDICAMENTOS LTDA,24.175.423/0001-00,MUNICIPIO DE PAU D'ARCO DO PIAUI,04.218.211/0001-56,PAU D'ARCO DO PIAUI,PI,"50000,0000","0,0900","1,3093",02/2022,"0,0717"
BR0268856,"LOSARTANA POTÁSSICA, DOSAGEM:50 MG",COMPRIMIDO - GENÉRICO,Sim,1256802020228,19/07/2021,Pregão,16/08/2021,A,"PRATI, DONADUZZI E CIA LTDA",73.856.593/0001-66,UBIMED DISTRIBUIDORA MEDICO HOSPITALAR - EIRELI - EPP ,18.161.599/0001-00,FUNDO MUNICIPAL DE SAUDE,08.542.693/0001-56,LOBATO,PR,"1250,0000","0,0900","0,5128",02/2022,"0,0717"
BR0268856,"LOSARTANA POTÁSSICA, DOSAGEM:50 MG",COMPRIMIDO - GENÉRICO,Sim,1256802020023,07/05/2021,Pregão,30/11/2021,A,"PRATI, DONADUZZI E CIA LTDA",73.856.593/0001-66,BELFAR LIMITADA,18.324.343/0001-77,FUNDO MUNICIPAL DE SAUDE DE CHA PRETA,11.401.087/0001-25,CHA PRETA,AL,"180000,0000","0,0900","1,2690",02/2022,"0,0717"
BR0268856,"LOSARTANA POTÁSSICA, DOSAGEM:50 MG",COMPRIMIDO - GENÉRICO,Sim,1256802020228,09/02/2021,Pregão,30/06/2021,A,"PRATI, DONADUZZI E CIA LTDA",73.856.593/0001-66,GLORIA FARMA DISTRIBUIDORA LTDA - ME ,10.436.883/0001-30,FUNDO MUNICIPAL DE SAUDE DE TOMAR DO GERU,11.412.389/0001-07,TOMAR DO GERU,SE,"140000,0000","0,0900","0,5128",02/2022,"0,0717"
BR0268856,"LOSARTANA POTÁSSICA, DOSAGEM:50 MG",COMPRIMIDO - GENÉRICO,Sim,1023508100547,05/04/2021,Pregão,06/08/2021,A,EMS S/A,57.507.378/0003-65,DROGAFONTE LTDA,08.778.201/0001-26,FUNDO MUNICIPAL DE SAUDE,11.266.975/0001-82,CAMPO DO BRITO,SE,"750000,0000","0,0900","1,2847",02/2022,"0,0717"
BR0268856,"LOSARTANA POTÁSSICA, DOSAGEM:50 MG",COMPRIMIDO - GENÉRICO,Sim,1256802020023,17/11/2021,Pregão,16/12/2021,A,"PRATI, DONADUZZI E CIA LTDA",73.856.593/0001-66,MEDVIDA DISTRIBUIDORA DE MEDICAMENTOS HOSPITALAR EIRELI - ME,06.132.785/0001-32,TORITAMA FUNDO MUNICIPAL DE SAUDE,11.073.548/0001-88,TORITAMA,PE,"500000,0000","0,0900","1,2847",02/2022,"0,0717"
BR0268856,"LOSARTANA POTÁSSICA, DOSAGEM:50 MG",COMPRIMIDO - GENÉRICO,Sim,1542301730035,28/04/2021,Pregão,30/08/2021,A,GEOLAB INDUSTRIA FARMACÊUTICA LTDA,03.485.572/0001-04,"NNMED - DISTRIBUICAO, IMPORTACAO E EXPORTACAO DE MEDICAMENTOS LTDA - EPP ",15.218.561/0001-39,FUNDO MUNICIPAL DE SAUDE DO MUNICIPIO DE MATARACA-PB,13.070.749/0001-57,MATARACA,PB,"30000,0000","0,0900","1,2847",02/2022,"0,0717"
BR0268856,"LOSARTANA POTÁSSICA, DOSAGEM:50 MG",COMPRIMIDO - GENÉRICO,Sim,1256802020228,23/11/2020,Pregão,24/11/2020,A,"PRATI, DONADUZZI E CIA LTDA",73.856.593/0001-66,INOVAMED COMERCIO DE MEDICAMENTOS LTDA - EPP ,12.889.035/0001-02,FUNDO MUNICIPAL DE SAUDE,08.542.693/0001-56,LOBATO,PR,"6000,0000","0,0900","0,5128",02/2022,"0,0717"
BR0268856,"LOSARTANA POTÁSSICA, DOSAGEM:50 MG",COMPRIMIDO - GENÉRICO,Sim,1256802020228,22/01/2021,Pregão,06/08/2021,A,"PRATI, DONADUZZI E CIA LTDA",73.856.593/0001-66,WERBRAN DISTRIBUIDORA DE MEDICAMENTOS LTDA,04.372.020/0001-44,FUNDO MUNICIPAL DE SAUDE DE BURITIS,11.079.071/0001-48,BURITIS,RO,"200000,0000","0,0900","0,5128",02/2022,"0,0717"
BR0268856,"LOSARTANA POTÁSSICA, DOSAGEM:50 MG",COMPRIMIDO - GENÉRICO,Sim,1256802020198,23/09/2020,Pregão,28/12/2020,A,"PRATI, DONADUZZI E CIA LTDA",73.856.593/0001-66,DIMASTER - COMERCIO DE PRODUTOS HOSPITALARES LTDA,02.520.829/0001-40,FUNDO MUNICIPAL DE SAUDE DE ESPIGAO DO OESTE (FMS),23.109.604/0001-76,ESPIGAO D'OESTE,RO,"1200,0000","0,0900","0,8472",02/2022,"0,0717"
BR0268856,"LOSARTANA POTÁSSICA, DOSAGEM:50 MG",COMPRIMIDO,Não,1002900070074,24/11/2020,Pregão,21/12/2020,A,ORGANON FARMACEUTICA LTDA.,45.987.013/0001-34,DROGAFONTE LTDA,08.778.201/0001-26,FUNDO MUNICIPAL DE SAUDE,09.102.679/0001-02,FERREIROS,PE,"8000,0000","0,0900","1,3093",02/2022,"0,0717"
BR0268856,"LOSARTANA POTÁSSICA, DOSAGEM:50 MG",COMPRIMIDO - GENÉRICO,Sim,1256802020228,20/04/2021,Pregão,24/11/2021,A,"PRATI, DONADUZZI E CIA LTDA",73.856.593/0001-66,DROGAFONTE LTDA,08.778.201/0001-26,FUNDO MUNICIPAL DE SAUDE DE SAO JOSE DOS RAMOS,11.227.813/0001-35,SAO JOSE DOS RAMOS,PB,"50000,0000","0,0900","0,5128",02/2022,"0,0717"
BR0268856,"LOSARTANA POTÁSSICA, DOSAGEM:50 MG",COMPRIMIDO - GENÉRICO,Sim,1256802020228,31/08/2020,Pregão,12/01/2021,A,"PRATI, DONADUZZI E CIA LTDA",73.856.593/0001-66,HOSPIDROGAS COMERCIO DE PRODUTOS HOSPITALARES LTDA ,35.997.345/0001-46,FUNDO MUNICIPAL DE SAUDE,14.734.122/0001-16,SAO ROQUE DO CANAA,ES,"300000,0000","0,0900","0,5128",02/2022,"0,0717"
BR0268856,"LOSARTANA POTÁSSICA, DOSAGEM:50 MG",COMPRIMIDO - GENÉRICO,Sim,1256802020171,03/02/2021,Pregão,09/08/2021,J,"PRATI, DONADUZZI E CIA LTDA",73.856.593/0001-66,ACACIA COMERCIO DE MEDICAMENTOS LTDA ,03.945.035/0001-91,MUNICIPIO DE PIUMHI,16.781.346/0001-04,PIUMHI,MG,"840,0000","0,0900","0,6647",02/2022,"0,1358"
BR0267647,"DIGOXINA, DOSAGEM:0,25 MG",COMPRIMIDO - GENÉRICO,Sim,1410700590021,20/01/2021,Pregão,12/02/2021,A,PHARLAB INDUSTRIA FARMACEUTICA S.A ,02.501.297/0001-02,BS DISTRIBUIDORA HOSPITALAR EIRELI,32.910.616/0001-96,FUNDO MUNICIPAL DE SAUDE,11.718.406/0001-20,ARACAJU,SE,"152280,0000","0,0900","0,0853",02/2022,"0,1071"
BR0268856,"LOSARTANA POTÁSSICA, DOSAGEM:50 MG",COMPRIMIDO - GENÉRICO,Sim,1256802020023,27/04/2021,Pregão,29/12/2021,A,"PRATI, DONADUZZI E CIA LTDA",73.856.593/0001-66,MEDICAL CENTER IMPORTADORA LTDA,02.193.224/0001-92,FUNDO MUNICIPAL DE SAUDE DE CALCADO,11.384.276/0001-37,CALCADO,PE,"180000,0000","0,0900","1,2847",02/2022,"0,0717"
BR0267647,"DIGOXINA, DOSAGEM:0,25 MG",COMPRIMIDO - GENÉRICO,Sim,1410700590021,05/03/2021,Pregão,04/11/2021,A,PHARLAB INDUSTRIA FARMACEUTICA S.A ,02.501.297/0001-02,R.A.P.-APARECIDA - COMERCIO DE MEDICAMENTOS LTDA ME   ,06.968.107/0001-04,MUNICIPIO DE URU,44.556.207/0001-12,URU,SP,"500,0000","0,0900","0,0853",02/2022,"0,1071"
BR0267647,"DIGOXINA, DOSAGEM:0,25 MG",COMPRIMIDO,Não, Não Informado,25/08/2021,Pregão,11/01/2022,A,PHARLAB INDUSTRIA FARMACEUTICA S.A ,02.501.297/0002-85,LOGER DISTRIBUIDORA DE MEDICAMENTOS E MATERIAIS HOSPITALARES EIRELI ,27.600.270/0001-90,FUNDO MUNICIPAL DE SAUDE,11.261.188/0001-48,ITABAIANINHA,SE,"4020,0000","0,0900","0,0000",N/A,"0,1071"
BR0267647,"DIGOXINA, DOSAGEM:0,25 MG",COMPRIMIDO - GENÉRICO,Sim,1410700590021,08/06/2021,Pregão,20/01/2022,A,PHARLAB INDUSTRIA FARMACEUTICA S.A ,02.501.297/0001-02,PHOSPODONT LTDA ,04.451.626/0001-75,FUNDO MUNICIPAL DE SAUDE,07.615.929/0001-74,ITABAIANA,PB,"5000,0000","0,0900","0,0853",02/2022,"0,1071"
BR0267647,"DIGOXINA, DOSAGEM:0,25 MG",COMPRIMIDO,Não, Não Informado,17/03/2021,Pregão,06/08/2021,A,PHARLAB INDUSTRIA FARMACEUTICA S.A ,02.501.297/0002-85,MARCELA CAROLINE BASTOS SALDANHA EIRELI,30.034.749/0001-10,FUNDO MUNICIPAL DE SAUDE DE FEIRA NOVA,11.472.134/0001-21,FEIRA NOVA,PE,"24000,0000","0,0900","0,0000",N/A,"0,1071"
BR0267647,"DIGOXINA, DOSAGEM:0,25 MG",COMPRIMIDO - GENÉRICO,Sim,1410700590021,23/07/2021,Pregão,09/12/2021,A,PHARLAB INDUSTRIA FARMACEUTICA S.A ,02.501.297/0001-02,AVAREMED DISTRIBUIDORA DE MEDICAMENTOS EIRELI - EPP,11.195.057/0001-00,MUNICIPIO DE ITAPETININGA,46.634.291/0001-70,ITAPETININGA,SP,"70000,0000","0,0900","0,0853",02/2022,"0,1071"
BR0267647,"DIGOXINA, DOSAGEM:0,25 MG",COMPRIMIDO - GENÉRICO,Sim,1037004580030,20/11/2020,Pregão,16/12/2020,A,LABORATORIO TEUTO BRASILEIRO S/A ,17.159.229/0001-76,D.ARAUJO COMERCIAL EIRELI,23.680.034/0001-70,FUNDO MUNICIPAL DE SAUDE,09.102.679/0001-02,FERREIROS,PE,"1500,0000","0,0900","0,3927",02/2022,"0,1071"
BR0267647,"DIGOXINA, DOSAGEM:0,25 MG",COMPRIMIDO,Não, Não Informado,14/10/2021,Pregão,22/12/2021,A,PHARLAB INDUSTRIA FARMACEUTICA S.A ,02.501.297/0002-85,CENTERMEDI-COMERCIO DE PRODUTOS HOSPITALARES LTDA,03.652.030/0003-32,MUNICIPIO DE MARIPA,95.583.571/0001-02,MARIPA,PR,"4000,0000","0,0900","0,0000",N/A,"0,1071"
BR0267647,"DIGOXINA, DOSAGEM:0,25 MG",COMPRIMIDO,Não, Não Informado,23/10/2020,Pregão,26/02/2021,A,PHARLAB INDUSTRIA FARMACEUTICA S.A ,02.501.297/0002-85,SANTO REMEDIO -COMERCIO DE PRODUTOS MEDICO-HOSPITALAR EIRELI ,28.643.008/0001-95,FUNDO MUNICIPAL DE SAUDE DO MUNICIPIO DE GOIOERE,09.298.629/0001-34,GOIOERE,PR,"5000,0000","0,0900","0,0000",N/A,"0,1071"
BR0267647,"DIGOXINA, DOSAGEM:0,25 MG",COMPRIMIDO,Não, Não Informado,13/10/2020,Pregão,21/12/2020,A,PHARLAB INDUSTRIA FARMACEUTICA S.A ,02.501.297/0002-85,SANTO REMEDIO -COMERCIO DE PRODUTOS MEDICO-HOSPITALAR EIRELI ,28.643.008/0001-95,MUNICIPIO DE ANTONIO OLINTO,76.020.460/0001-43,ANTONIO OLINTO,PR,"15000,0000","0,0910","0,0000",N/A,"0,1071"
BR0267647,"DIGOXINA, DOSAGEM:0,25 MG",COMPRIMIDO - GENÉRICO,Sim,1410700590038,09/06/2021,Pregão,30/12/2021,A,PHARLAB INDUSTRIA FARMACEUTICA S.A ,02.501.297/0001-02,SOMA/SP PRODUTOS HOSPITALARES LTDA ,05.847.630/0001-10,MUNICIPIO DE DRACENA,44.880.060/0001-11,DRACENA,SP,"20000,0000","0,0910","0,3773",02/2022,"0,1071"
BR0268856,"LOSARTANA POTÁSSICA, DOSAGEM:50 MG",COMPRIMIDO - GENÉRICO,Sim,1256802020228,27/10/2020,Pregão,08/02/2021,A,"PRATI, DONADUZZI E CIA LTDA",73.856.593/0001-66,INOVAMED COMERCIO DE MEDICAMENTOS LTDA - EPP ,12.889.035/0001-02,MUNICIPIO DE SANTA GERTRUDES,45.732.377/0001-73,SANTA GERTRUDES,SP,"860000,0000","0,0920","0,5128",02/2022,"0,0717"
BR0268856,"LOSARTANA POTÁSSICA, DOSAGEM:50 MG",COMPRIMIDO - GENÉRICO,Sim,1256802020228,14/10/2020,Pregão,27/10/2020,A,"PRATI, DONADUZZI E CIA LTDA",73.856.593/0001-66,INOVAMED COMERCIO DE MEDICAMENTOS LTDA - EPP ,12.889.035/0001-02,MUNICIPIO DE SAO MATEUS DO SUL,76.021.450/0001-22,SAO MATEUS DO SUL,PR,"600000,0000","0,0920","0,5128",02/2022,"0,0717"
BR0268856,"LOSARTANA POTÁSSICA, DOSAGEM:50 MG",COMPRIMIDO - GENÉRICO,Sim,1256802020228,25/09/2020,Pregão,17/12/2020,A,"PRATI, DONADUZZI E CIA LTDA",73.856.593/0001-66,INOVAMED COMERCIO DE MEDICAMENTOS LTDA - EPP ,12.889.035/0001-02,FUNDO MUNICIPAL DE SAUDE,09.182.117/0001-08,PRANCHITA,PR,"10000,0000","0,0920","0,5128",02/2022,"0,0717"
BR0267647,"DIGOXINA, DOSAGEM:0,25 MG",COMPRIMIDO,Não, Não Informado,27/07/2021,Pregão,02/12/2021,A,PHARLAB INDUSTRIA FARMACEUTICA S.A ,02.501.297/0002-85,DIMENSAO COMERCIO DE ARTIGOS MEDICOS HOSPITALARES LTDA,03.924.435/0001-10,FUNDO MUNICIPAL DE SAUDE,09.485.333/0001-22,IRATI,PR,"25000,0000","0,0950","0,0000",N/A,"0,1071"
